INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS
7 0 2 11 -4 48 51 3
7 0 2 11 -5 37 37 0
7 0 2 11 -6 14 16 2
7 0 2 11 -7 12 12 0
7 0 2 11 -8 5 5 0
7 0 2 11 -9 5 5 0
7 0 2 11 -10 2 2 0
7 0 2 11 -12 1 1 0
7 0 2 100 13 0 1 1
7 0 2 100 12 0 2 2
7 0 2 100 11 0 2 2
7 0 2 100 10 0 2 2
7 0 2 100 9 0 4 4
7 0 2 100 8 0 4 4
7 0 2 100 7 0 7 7
7 0 2 100 6 0 11 11
7 0 2 100 5 0 24 24
7 0 2 100 4 0 26 26
7 0 2 100 3 1 42 41
7 0 2 100 2 4 61 57
7 0 2 100 1 10 63 53
7 0 2 100 0 16 73 57
7 0 2 100 -1 34 56 22
7 0 2 100 -2 38 46 8
7 0 2 100 -3 29 30 1
7 0 2 100 -4 19 19 0
7 0 2 100 -5 17 17 0
7 0 2 100 -6 8 8 0
7 0 2 100 -7 4 4 0
7 0 2 100 -8 1 1 0
7 0 2 100 -9 2 2 0
7 0 2 101 11 0 3 3
7 0 2 101 10 0 3 3
7 0 2 101 9 0 1 1
7 0 2 101 8 0 5 5
7 0 2 101 7 0 9 9
7 0 2 101 6 0 14 14
7 0 2 101 5 0 26 26
7 0 2 101 4 0 35 35
7 0 2 101 3 0 47 47
7 0 2 101 2 6 63 57
7 0 2 101 1 9 73 64
7 0 2 101 0 12 75 63
7 0 2 101 -1 31 49 18
7 0 2 101 -2 35 47 12
7 0 2 101 -3 27 33 6
7 0 2 101 -4 22 27 5
7 0 2 101 -5 16 17 1
7 0 2 101 -6 11 11 0
7 0 2 101 -7 5 5 0
7 0 2 101 -8 6 6 0
7 0 2 101 -9 3 3 0
7 0 2 101 -10 1 1 0
7 0 2 101 -11 2 2 0
7 0 2 101 -16 1 1 0
7 0 2 110 14 0 1 1
7 0 2 110 13 0 1 1
7 0 2 110 11 0 2 2
7 0 2 110 9 0 4 4
7 0 2 110 8 0 5 5
7 0 2 110 7 0 3 3
7 0 2 110 6 0 10 10
7 0 2 110 5 0 14 14
7 0 2 110 4 0 21 21
7 0 2 110 3 0 36 36
7 0 2 110 2 4 46 42
7 0 2 110 1 6 38 32
7 0 2 110 0 15 42 27
7 0 2 110 -1 13 28 15
7 0 2 110 -2 14 24 10
7 0 2 110 -3 15 16 1
7 0 2 110 -4 18 18 0
7 0 2 110 -5 11 11 0
7 0 2 110 -6 5 5 0
7 0 2 110 -7 3 3 0
7 0 2 110 -9 1 1 0
7 0 2 110 -10 1 1 0
7 0 2 110 -12 1 1 0
7 0 2 110 -13 1 1 0
7 0 2 111 14 0 1 1
7 0 2 111 13 0 1 1
7 0 2 111 12 0 1 1
7 0 2 111 11 0 1 1
7 0 2 111 10 0 3 3
7 0 2 111 9 0 6 6
7 0 2 111 8 0 9 9
7 0 2 111 7 0 8 8
7 0 2 111 6 0 14 14
7 0 2 111 5 0 24 24
7 0 2 111 4 0 23 23
7 0 2 111 3 0 27 27
7 0 2 111 2 3 42 39
7 0 2 111 1 10 54 44
7 0 2 111 0 10 59 49
7 0 2 111 -1 17 31 14
7 0 2 111 -2 28 40 12
7 0 2 111 -3 19 22 3
7 0 2 111 -4 21 24 3
7 0 2 111 -5 12 12 0
7 0 2 111 -6 3 4 1
7 0 2 111 -8 2 2 0
7 0 2 111 -9 2 2 0
7 0 2 111 -10 2 2 0
7 0 2 111 -12 1 1 0
7 1 0 0 21 0 1 1
7 1 0 0 18 0 2 2
7 1 0 0 17 0 1 1
7 1 0 0 15 0 2 2
7 1 0 0 14 0 6 6
7 1 0 0 13 0 10 10
7 1 0 0 12 0 15 15
7 1 0 0 11 0 19 19
7 1 0 0 10 0 32 32
7 1 0 0 9 0 46 46
7 1 0 0 8 0 90 90
7 1 0 0 7 0 125 125
7 1 0 0 6 0 228 228
7 1 0 0 5 1 324 323
7 1 0 0 4 3 461 458
7 1 0 0 3 20 601 581
7 1 0 0 2 58 792 734
7 1 0 0 1 197 1007 810
7 1 0 0 0 331 994 663
7 1 0 0 -1 678 932 254
7 1 0 0 -2 612 718 106
7 1 0 0 -3 533 561 28
7 1 0 0 -4 407 417 10
7 1 0 0 -5 312 315 3
7 1 0 0 -6 177 178 1
7 1 0 0 -7 127 127 0
7 1 0 0 -8 77 77 0
7 1 0 0 -9 40 40 0
7 1 0 0 -10 27 27 0
7 1 0 0 -11 16 16 0
7 1 0 0 -12 6 6 0
7 1 0 0 -13 3 3 0
7 1 0 0 -14 3 3 0
7 1 0 0 -15 2 2 0
7 1 0 0 -16 3 3 0
7 1 0 1 15 0 1 1
7 1 0 1 14 0 1 1
7 1 0 1 13 0 1 1
7 1 0 1 12 0 6 6
7 1 0 1 11 0 4 4
7 1 0 1 10 0 9 9
7 1 0 1 9 0 5 5
7 1 0 1 8 0 26 26
7 1 0 1 7 0 35 35
7 1 0 1 6 0 55 55
7 1 0 1 5 0 85 85
7 1 0 1 4 1 114 113
7 1 0 1 3 9 164 155
7 1 0 1 2 18 188 170
7 1 0 1 1 72 256 184
7 1 0 1 0 118 273 155
7 1 0 1 -1 189 242 53
7 1 0 1 -2 147 178 31
7 1 0 1 -3 146 150 4
7 1 0 1 -4 101 104 3
7 1 0 1 -5 72 73 1
7 1 0 1 -6 48 48 0
7 1 0 1 -7 32 32 0
7 1 0 1 -8 24 24 0
7 1 0 1 -9 11 11 0
7 1 0 1 -10 8 8 0
7 1 0 1 -11 4 4 0
7 1 0 1 -12 1 1 0
7 1 0 1 -15 1 1 0
7 1 0 1 -16 1 1 0
7 1 0 10 12 0 2 2
7 1 0 10 9 0 2 2
7 1 0 10 8 0 7 7
7 1 0 10 7 0 6 6
7 1 0 10 6 0 11 11
7 1 0 10 5 0 22 22
7 1 0 10 4 0 24 24
7 1 0 10 3 2 34 32
7 1 0 10 2 9 52 43
7 1 0 10 1 17 63 46
7 1 0 10 0 33 58 25
7 1 0 10 -1 58 71 13
7 1 0 10 -2 46 51 5
7 1 0 10 -3 47 48 1
7 1 0 10 -4 34 36 2
7 1 0 10 -5 31 32 1
7 1 0 10 -6 11 11 0
7 1 0 10 -7 6 6 0
7 1 0 10 -8 8 8 0
7 1 0 10 -9 4 4 0
7 1 0 10 -10 3 3 0
7 1 0 10 -11 1 1 0
7 1 0 10 -15 1 1 0
7 1 0 11 12 0 2 2
7 1 0 11 11 0 2 2
7 1 0 11 10 0 6 6
7 1 0 11 8 0 8 8
7 1 0 11 7 0 6 6
7 1 0 11 6 0 17 17
7 1 0 11 5 0 22 22
7 1 0 11 4 1 26 25
7 1 0 11 3 4 40 36
7 1 0 11 2 9 43 34
7 1 0 11 1 23 51 28
7 1 0 11 0 28 46 18
7 1 0 11 -1 43 50 7
7 1 0 11 -2 23 28 5
7 1 0 11 -3 35 36 1
7 1 0 11 -4 32 32 0
7 1 0 11 -5 16 16 0
7 1 0 11 -6 14 14 0
7 1 0 11 -7 7 7 0
7 1 0 11 -8 3 3 0
7 1 0 11 -9 3 3 0
7 1 0 11 -10 3 3 0
7 1 0 11 -11 2 2 0
7 1 0 100 7 0 2 2
7 1 0 100 5 0 1 1
7 1 0 100 4 0 5 5
7 1 0 100 3 1 8 7
7 1 0 100 2 2 10 8
7 1 0 100 1 3 6 3
7 1 0 100 0 13 16 3
7 1 0 100 -1 11 11 0
7 1 0 100 -2 14 15 1
7 1 0 100 -3 4 4 0
7 1 0 100 -4 9 9 0
7 1 0 100 -5 2 2 0
7 1 0 100 -6 1 1 0
7 1 0 100 -7 1 1 0
7 1 0 100 -8 4 4 0
7 1 0 100 -9 2 2 0
7 1 0 101 12 0 2 2
7 1 0 101 9 0 1 1
7 1 0 101 8 0 3 3
7 1 0 101 7 0 1 1
7 1 0 101 6 0 1 1
7 1 0 101 5 0 6 6
7 1 0 101 4 0 6 6
7 1 0 101 3 0 8 8
7 1 0 101 2 2 22 20
7 1 0 101 1 6 18 12
7 1 0 101 0 18 22 4
7 1 0 101 -1 17 20 3
7 1 0 101 -2 13 13 0
7 1 0 101 -3 15 15 0
7 1 0 101 -4 13 13 0
7 1 0 101 -5 4 4 0
7 1 0 101 -6 3 3 0
7 1 0 101 -7 6 6 0
7 1 0 101 -8 6 6 0
7 1 0 110 12 0 1 1
7 1 0 110 7 0 1 1
7 1 0 110 6 0 3 3
7 1 0 110 5 0 4 4
7 1 0 110 4 0 6 6
7 1 0 110 3 1 9 8
7 1 0 110 2 1 8 7
7 1 0 110 1 3 10 7
7 1 0 110 0 10 16 6
7 1 0 110 -1 15 17 2
7 1 0 110 -2 9 9 0
7 1 0 110 -3 8 8 0
7 1 0 110 -4 8 8 0
7 1 0 110 -5 7 7 0
7 1 0 110 -6 7 7 0
7 1 0 110 -7 2 2 0
7 1 0 110 -8 1 1 0
7 1 0 110 -9 1 1 0
7 1 0 110 -10 1 1 0
7 1 0 110 -16 1 1 0
7 1 0 111 10 0 1 1
7 1 0 111 8 0 2 2
7 1 0 111 7 0 1 1
7 1 0 111 6 0 1 1
7 1 0 111 5 0 4 4
7 1 0 111 4 1 10 9
7 1 0 111 3 2 6 4
7 1 0 111 2 4 9 5
7 1 0 111 1 6 6 0
7 1 0 111 0 10 14 4
7 1 0 111 -1 12 13 1
7 1 0 111 -2 17 18 1
7 1 0 111 -3 13 13 0
7 1 0 111 -4 6 6 0
7 1 0 111 -5 8 8 0
7 1 0 111 -6 5 5 0
7 1 0 111 -7 2 2 0
7 1 0 111 -10 1 1 0
7 1 0 111 -11 1 1 0
7 1 1 0 21 0 1 1
7 1 1 0 18 0 2 2
7 1 1 0 17 0 1 1
7 1 1 0 15 0 1 1
7 1 1 0 14 0 6 6
7 1 1 0 13 0 10 10
7 1 1 0 12 0 8 8
7 1 1 0 11 0 14 14
7 1 1 0 10 0 22 22
7 1 1 0 9 0 38 38
7 1 1 0 8 0 57 57
7 1 1 0 7 0 85 85
7 1 1 0 6 0 162 162
7 1 1 0 5 0 212 212
7 1 1 0 4 2 317 315
7 1 1 0 3 7 421 414
7 1 1 0 2 27 550 523
7 1 1 0 1 105 706 601
7 1 1 0 0 187 702 515
7 1 1 0 -1 453 655 202
7 1 1 0 -2 450 526 76
7 1 1 0 -3 382 405 23
7 1 1 0 -4 289 295 6
7 1 1 0 -5 235 237 2
7 1 1 0 -6 139 140 1
7 1 1 0 -7 104 104 0
7 1 1 0 -8 50 50 0
7 1 1 0 -9 31 31 0
7 1 1 0 -10 20 20 0
7 1 1 0 -11 12 12 0
7 1 1 0 -12 7 7 0
7 1 1 0 -13 3 3 0
7 1 1 0 -14 3 3 0
7 1 1 0 -16 3 3 0
7 1 1 1 21 0 1 1
7 1 1 1 16 0 1 1
7 1 1 1 15 0 1 1
7 1 1 1 14 0 3 3
7 1 1 1 13 0 6 6
7 1 1 1 12 0 1 1
7 1 1 1 11 0 8 8
7 1 1 1 10 0 6 6
7 1 1 1 9 0 10 10
7 1 1 1 8 0 35 35
7 1 1 1 7 0 48 48
7 1 1 1 6 0 66 66
7 1 1 1 5 0 103 103
7 1 1 1 4 1 137 136
7 1 1 1 3 5 191 186
7 1 1 1 2 15 220 205
7 1 1 1 1 59 294 235
7 1 1 1 0 94 310 216
7 1 1 1 -1 186 269 83
7 1 1 1 -2 165 197 32
7 1 1 1 -3 161 169 8
7 1 1 1 -4 119 122 3
7 1 1 1 -5 103 105 2
7 1 1 1 -6 66 67 1
7 1 1 1 -7 44 44 0
7 1 1 1 -8 27 27 0
7 1 1 1 -9 11 11 0
7 1 1 1 -10 8 8 0
7 1 1 1 -11 4 4 0
7 1 1 1 -12 5 5 0
7 1 1 1 -14 1 1 0
7 1 1 1 -15 1 1 0
7 1 1 1 -16 1 1 0
7 1 1 10 17 0 1 1
7 1 1 10 13 0 1 1
7 1 1 10 12 0 1 1
7 1 1 10 11 0 2 2
7 1 1 10 10 0 2 2
7 1 1 10 9 0 8 8
7 1 1 10 8 0 10 10
7 1 1 10 7 0 14 14
7 1 1 10 6 0 23 23
7 1 1 10 5 0 36 36
7 1 1 10 4 0 39 39
7 1 1 10 3 1 56 55
7 1 1 10 2 4 91 87
7 1 1 10 1 23 125 102
7 1 1 10 0 55 136 81
7 1 1 10 -1 114 147 33
7 1 1 10 -2 99 109 10
7 1 1 10 -3 88 91 3
7 1 1 10 -4 69 72 3
7 1 1 10 -5 51 53 2
7 1 1 10 -6 20 20 0
7 1 1 10 -7 10 10 0
7 1 1 10 -8 12 12 0
7 1 1 10 -9 5 5 0
7 1 1 10 -10 6 6 0
7 1 1 10 -11 1 1 0
7 1 1 10 -15 1 1 0
7 1 1 10 -17 1 1 0
7 1 1 11 16 0 1 1
7 1 1 11 12 0 1 1
7 1 1 11 11 0 1 1
7 1 1 11 10 0 5 5
7 1 1 11 9 0 3 3
7 1 1 11 8 0 8 8
7 1 1 11 7 0 16 16
7 1 1 11 6 0 23 23
7 1 1 11 5 0 37 37
7 1 1 11 4 1 49 48
7 1 1 11 3 4 61 57
7 1 1 11 2 10 89 79
7 1 1 11 1 29 100 71
7 1 1 11 0 49 101 52
7 1 1 11 -1 88 117 29
7 1 1 11 -2 73 79 6
7 1 1 11 -3 66 70 4
7 1 1 11 -4 60 62 2
7 1 1 11 -5 45 45 0
7 1 1 11 -6 28 28 0
7 1 1 11 -7 18 18 0
7 1 1 11 -8 13 13 0
7 1 1 11 -9 9 9 0
7 1 1 11 -10 4 4 0
7 1 1 11 -11 4 4 0
7 1 1 11 -12 1 1 0
7 1 1 11 -13 2 2 0
7 1 1 11 -14 1 1 0
7 1 1 11 -15 1 1 0
7 1 1 11 -18 1 1 0
7 1 1 100 12 0 1 1
7 1 1 100 8 0 2 2
7 1 1 100 7 0 4 4
7 1 1 100 6 0 6 6
7 1 1 100 5 0 8 8
7 1 1 100 4 0 16 16
7 1 1 100 3 1 21 20
7 1 1 100 2 3 26 23
7 1 1 100 1 6 41 35
7 1 1 100 0 23 49 26
7 1 1 100 -1 45 56 11
7 1 1 100 -2 39 45 6
7 1 1 100 -3 40 40 0
7 1 1 100 -4 27 28 1
7 1 1 100 -5 19 19 0
7 1 1 100 -6 5 5 0
7 1 1 100 -7 1 1 0
7 1 1 100 -8 7 7 0
7 1 1 100 -9 3 3 0
7 1 1 100 -10 1 1 0
7 1 1 100 -11 2 2 0
7 1 1 101 13 0 1 1
7 1 1 101 12 0 1 1
7 1 1 101 11 0 3 3
7 1 1 101 10 0 2 2
7 1 1 101 9 0 2 2
7 1 1 101 8 0 4 4
7 1 1 101 7 0 4 4
7 1 1 101 6 0 10 10
7 1 1 101 5 0 15 15
7 1 1 101 4 0 19 19
7 1 1 101 3 1 24 23
7 1 1 101 2 2 29 27
7 1 1 101 1 10 45 35
7 1 1 101 0 21 38 17
7 1 1 101 -1 56 65 9
7 1 1 101 -2 37 39 2
7 1 1 101 -3 42 42 0
7 1 1 101 -4 24 24 0
7 1 1 101 -5 19 19 0
7 1 1 101 -6 7 7 0
7 1 1 101 -7 5 5 0
7 1 1 101 -8 5 5 0
7 1 1 101 -9 3 3 0
7 1 1 101 -10 1 1 0
7 1 1 101 -11 1 1 0
7 1 1 101 -12 1 1 0
7 1 1 101 -17 1 1 0
7 1 1 110 9 0 1 1
7 1 1 110 8 0 3 3
7 1 1 110 7 0 4 4
7 1 1 110 6 0 5 5
7 1 1 110 5 0 5 5
7 1 1 110 4 0 10 10
7 1 1 110 3 1 16 15
7 1 1 110 2 8 29 21
7 1 1 110 1 13 37 24
7 1 1 110 0 26 39 13
7 1 1 110 -1 35 43 8
7 1 1 110 -2 32 33 1
7 1 1 110 -3 32 33 1
7 1 1 110 -4 24 24 0
7 1 1 110 -5 14 14 0
7 1 1 110 -6 8 8 0
7 1 1 110 -7 5 5 0
7 1 1 110 -8 4 4 0
7 1 1 110 -9 2 2 0
7 1 1 110 -10 1 1 0
7 1 1 110 -11 3 3 0
7 1 1 110 -12 1 1 0
7 1 1 111 11 0 1 1
7 1 1 111 10 0 1 1
7 1 1 111 9 0 1 1
7 1 1 111 8 0 3 3
7 1 1 111 7 0 4 4
7 1 1 111 6 0 5 5
7 1 1 111 5 0 13 13
7 1 1 111 4 0 9 9
7 1 1 111 3 3 16 13
7 1 1 111 2 7 23 16
7 1 1 111 1 17 41 24
7 1 1 111 0 27 39 12
7 1 1 111 -1 42 52 10
7 1 1 111 -2 40 42 2
7 1 1 111 -3 40 42 2
7 1 1 111 -4 22 22 0
7 1 1 111 -5 26 26 0
7 1 1 111 -6 15 15 0
7 1 1 111 -7 9 9 0
7 1 1 111 -8 5 5 0
7 1 1 111 -9 3 3 0
7 1 1 111 -10 1 1 0
7 1 1 111 -11 3 3 0
7 1 1 111 -12 1 1 0
7 1 1 111 -15 1 1 0
7 1 1 111 -18 1 1 0
7 1 2 0 18 0 2 2
7 1 2 0 14 0 3 3
7 1 2 0 13 0 5 5
7 1 2 0 12 0 8 8
7 1 2 0 11 0 13 13
7 1 2 0 10 0 20 20
7 1 2 0 9 0 27 27
7 1 2 0 8 0 32 32
7 1 2 0 7 0 59 59
7 1 2 0 6 0 121 121
7 1 2 0 5 0 156 156
7 1 2 0 4 1 239 238
7 1 2 0 3 3 326 323
7 1 2 0 2 14 436 422
7 1 2 0 1 62 535 473
7 1 2 0 0 131 553 422
7 1 2 0 -1 350 514 164
7 1 2 0 -2 374 448 74
7 1 2 0 -3 314 339 25
7 1 2 0 -4 229 233 4
7 1 2 0 -5 186 187 1
7 1 2 0 -6 123 124 1
7 1 2 0 -7 96 96 0
7 1 2 0 -8 48 48 0
7 1 2 0 -9 45 45 0
7 1 2 0 -10 20 20 0
7 1 2 0 -11 11 11 0
7 1 2 0 -12 8 8 0
7 1 2 0 -13 4 4 0
7 1 2 0 -14 4 4 0
7 1 2 0 -16 2 2 0
7 1 2 1 21 0 1 1
7 1 2 1 15 0 1 1
7 1 2 1 14 0 1 1
7 1 2 1 13 0 5 5
7 1 2 1 12 0 3 3
7 1 2 1 11 0 9 9
7 1 2 1 10 0 7 7
7 1 2 1 9 0 12 12
7 1 2 1 8 0 29 29
7 1 2 1 7 0 42 42
7 1 2 1 6 0 63 63
7 1 2 1 5 0 94 94
7 1 2 1 4 1 146 145
7 1 2 1 3 2 185 183
7 1 2 1 2 10 226 216
7 1 2 1 1 44 263 219
7 1 2 1 0 95 304 209
7 1 2 1 -1 166 245 79
7 1 2 1 -2 163 191 28
7 1 2 1 -3 154 160 6
7 1 2 1 -4 139 142 3
7 1 2 1 -5 102 105 3
7 1 2 1 -6 79 81 2
7 1 2 1 -7 69 69 0
7 1 2 1 -8 25 25 0
7 1 2 1 -9 25 25 0
7 1 2 1 -10 11 11 0
7 1 2 1 -11 5 5 0
7 1 2 1 -12 5 5 0
7 1 2 1 -13 1 1 0
7 1 2 1 -14 2 2 0
7 1 2 1 -16 1 1 0
7 1 2 10 14 0 2 2
7 1 2 10 12 0 1 1
7 1 2 10 11 0 3 3
7 1 2 10 10 0 3 3
7 1 2 10 9 0 7 7
7 1 2 10 8 0 8 8
7 1 2 10 7 0 21 21
7 1 2 10 6 0 21 21
7 1 2 10 5 0 44 44
7 1 2 10 4 0 41 41
7 1 2 10 3 2 61 59
7 1 2 10 2 5 102 97
7 1 2 10 1 22 149 127
7 1 2 10 0 37 148 111
7 1 2 10 -1 99 147 48
7 1 2 10 -2 105 126 21
7 1 2 10 -3 119 124 5
7 1 2 10 -4 92 92 0
7 1 2 10 -5 74 75 1
7 1 2 10 -6 31 31 0
7 1 2 10 -7 14 14 0
7 1 2 10 -8 18 18 0
7 1 2 10 -9 13 13 0
7 1 2 10 -10 7 7 0
7 1 2 10 -11 1 1 0
7 1 2 10 -12 3 3 0
7 1 2 10 -18 1 1 0
7 1 2 11 16 0 1 1
7 1 2 11 12 0 1 1
7 1 2 11 11 0 3 3
7 1 2 11 10 0 3 3
7 1 2 11 9 0 5 5
7 1 2 11 8 0 5 5
7 1 2 11 7 0 18 18
7 1 2 11 6 0 31 31
7 1 2 11 5 0 36 36
7 1 2 11 4 0 53 53
7 1 2 11 3 0 71 71
7 1 2 11 2 7 91 84
7 1 2 11 1 23 118 95
7 1 2 11 0 48 144 96
7 1 2 11 -1 96 134 38
7 1 2 11 -2 97 110 13
7 1 2 11 -3 86 90 4
7 1 2 11 -4 82 83 1
7 1 2 11 -5 65 67 2
7 1 2 11 -6 48 48 0
7 1 2 11 -7 31 31 0
7 1 2 11 -8 17 17 0
7 1 2 11 -9 12 12 0
7 1 2 11 -10 6 6 0
7 1 2 11 -11 2 2 0
7 1 2 11 -12 5 5 0
7 1 2 11 -13 3 3 0
7 1 2 11 -14 1 1 0
7 1 2 100 14 0 1 1
7 1 2 100 12 0 1 1
7 1 2 100 10 0 2 2
7 1 2 100 9 0 2 2
7 1 2 100 8 0 8 8
7 1 2 100 7 0 5 5
7 1 2 100 6 0 7 7
7 1 2 100 5 0 16 16
7 1 2 100 4 0 19 19
7 1 2 100 3 4 34 30
7 1 2 100 2 2 40 38
7 1 2 100 1 7 60 53
7 1 2 100 0 23 71 48
7 1 2 100 -1 42 61 19
7 1 2 100 -2 60 67 7
7 1 2 100 -3 37 38 1
7 1 2 100 -4 37 38 1
7 1 2 100 -5 22 22 0
7 1 2 100 -6 12 12 0
7 1 2 100 -7 2 2 0
7 1 2 100 -8 9 9 0
7 1 2 100 -9 5 5 0
7 1 2 100 -10 6 6 0
7 1 2 100 -13 1 1 0
7 1 2 100 -17 1 1 0
7 1 2 101 14 0 1 1
7 1 2 101 10 0 2 2
7 1 2 101 9 0 2 2
7 1 2 101 8 0 7 7
7 1 2 101 7 0 7 7
7 1 2 101 6 0 11 11
7 1 2 101 5 0 22 22
7 1 2 101 4 0 17 17
7 1 2 101 3 0 28 28
7 1 2 101 2 1 52 51
7 1 2 101 1 8 56 48
7 1 2 101 0 24 63 39
7 1 2 101 -1 48 64 16
7 1 2 101 -2 42 50 8
7 1 2 101 -3 40 40 0
7 1 2 101 -4 39 41 2
7 1 2 101 -5 37 38 1
7 1 2 101 -6 18 18 0
7 1 2 101 -7 6 6 0
7 1 2 101 -8 6 6 0
7 1 2 101 -9 8 8 0
7 1 2 101 -10 3 3 0
7 1 2 101 -12 1 1 0
7 1 2 110 13 0 1 1
7 1 2 110 10 0 1 1
7 1 2 110 8 0 1 1
7 1 2 110 7 0 3 3
7 1 2 110 6 0 4 4
7 1 2 110 5 0 10 10
7 1 2 110 4 0 10 10
7 1 2 110 3 1 22 21
7 1 2 110 2 2 33 31
7 1 2 110 1 8 32 24
7 1 2 110 0 12 31 19
7 1 2 110 -1 33 42 9
7 1 2 110 -2 38 42 4
7 1 2 110 -3 28 28 0
7 1 2 110 -4 26 28 2
7 1 2 110 -5 7 7 0
7 1 2 110 -6 18 18 0
7 1 2 110 -7 8 8 0
7 1 2 110 -8 7 7 0
7 1 2 110 -9 4 4 0
7 1 2 110 -10 2 2 0
7 1 2 110 -11 1 1 0
7 1 2 110 -12 1 1 0
7 1 2 110 -13 1 1 0
7 1 2 110 -19 1 1 0
7 1 2 111 10 0 3 3
7 1 2 111 9 0 2 2
7 1 2 111 8 0 4 4
7 1 2 111 7 0 4 4
7 1 2 111 6 0 8 8
7 1 2 111 5 0 14 14
7 1 2 111 4 0 12 12
7 1 2 111 3 1 24 23
7 1 2 111 2 4 32 28
7 1 2 111 1 18 43 25
7 1 2 111 0 25 50 25
7 1 2 111 -1 46 57 11
7 1 2 111 -2 56 61 5
7 1 2 111 -3 39 39 0
7 1 2 111 -4 25 26 1
7 1 2 111 -5 23 23 0
7 1 2 111 -6 23 23 0
7 1 2 111 -7 14 14 0
7 1 2 111 -8 9 9 0
7 1 2 111 -9 7 7 0
7 1 2 111 -10 2 2 0
7 1 2 111 -13 1 1 0
7 1 2 111 -18 1 1 0
8 0 0 0 21 0 1 1
8 0 0 0 19 0 1 1
8 0 0 0 18 0 2 2
8 0 0 0 16 0 1 1
8 0 0 0 15 0 1 1
8 0 0 0 14 0 5 5
8 0 0 0 13 0 9 9
8 0 0 0 12 0 7 7
8 0 0 0 11 0 24 24
8 0 0 0 10 0 37 37
8 0 0 0 9 0 46 46
8 0 0 0 8 0 71 71
8 0 0 0 7 0 128 128
8 0 0 0 6 0 199 199
8 0 0 0 5 1 288 287
8 0 0 0 4 0 418 418
8 0 0 0 3 4 559 555
8 0 0 0 2 20 726 706
8 0 0 0 1 75 908 833
8 0 0 0 0 195 964 769
8 0 0 0 -1 603 924 321
8 0 0 0 -2 613 735 122
8 0 0 0 -3 564 600 36
8 0 0 0 -4 450 460 10
8 0 0 0 -5 350 357 7
8 0 0 0 -6 239 241 2
8 0 0 0 -7 164 164 0
8 0 0 0 -8 97 97 0
8 0 0 0 -9 79 79 0
8 0 0 0 -10 45 45 0
8 0 0 0 -11 17 17 0
8 0 0 0 -12 11 11 0
8 0 0 0 -13 9 9 0
8 0 0 0 -14 6 6 0
8 0 0 0 -15 2 2 0
8 0 0 0 -16 2 2 0
8 0 0 0 -18 1 1 0
8 0 0 0 -19 1 1 0
8 0 0 1 16 0 1 1
8 0 0 1 14 0 2 2
8 0 0 1 13 0 4 4
8 0 0 1 12 0 3 3
8 0 0 1 11 0 3 3
8 0 0 1 10 0 8 8
8 0 0 1 9 0 11 11
8 0 0 1 8 0 12 12
8 0 0 1 7 0 31 31
8 0 0 1 6 0 48 48
8 0 0 1 5 0 87 87
8 0 0 1 4 0 93 93
8 0 0 1 3 1 136 135
8 0 0 1 2 4 189 185
8 0 0 1 1 10 210 200
8 0 0 1 0 46 252 206
8 0 0 1 -1 114 214 100
8 0 0 1 -2 135 189 54
8 0 0 1 -3 135 146 11
8 0 0 1 -4 107 113 6
8 0 0 1 -5 84 87 3
8 0 0 1 -6 72 73 1
8 0 0 1 -7 47 47 0
8 0 0 1 -8 23 23 0
8 0 0 1 -9 19 19 0
8 0 0 1 -10 14 14 0
8 0 0 1 -11 4 4 0
8 0 0 1 -12 4 4 0
8 0 0 1 -13 4 4 0
8 0 0 1 -14 1 1 0
8 0 0 1 -16 1 1 0
8 0 0 1 -19 1 1 0
8 0 0 10 15 0 1 1
8 0 0 10 12 0 1 1
8 0 0 10 11 0 2 2
8 0 0 10 10 0 3 3
8 0 0 10 9 0 5 5
8 0 0 10 8 0 7 7
8 0 0 10 7 0 12 12
8 0 0 10 6 0 13 13
8 0 0 10 5 0 33 33
8 0 0 10 4 0 32 32
8 0 0 10 3 0 45 45
8 0 0 10 2 1 55 54
8 0 0 10 1 8 71 63
8 0 0 10 0 12 72 60
8 0 0 10 -1 25 63 38
8 0 0 10 -2 29 40 11
8 0 0 10 -3 32 37 5
8 0 0 10 -4 28 30 2
8 0 0 10 -5 22 23 1
8 0 0 10 -6 16 17 1
8 0 0 10 -7 16 16 0
8 0 0 10 -8 7 7 0
8 0 0 10 -9 7 7 0
8 0 0 10 -10 2 2 0
8 0 0 10 -11 2 2 0
8 0 0 10 -13 2 2 0
8 0 0 10 -14 1 1 0
8 0 0 10 -15 1 1 0
8 0 0 11 14 0 1 1
8 0 0 11 12 0 1 1
8 0 0 11 10 0 3 3
8 0 0 11 9 0 2 2
8 0 0 11 8 0 3 3
8 0 0 11 7 0 6 6
8 0 0 11 6 0 12 12
8 0 0 11 5 0 22 22
8 0 0 11 4 0 30 30
8 0 0 11 3 0 34 34
8 0 0 11 2 1 39 38
8 0 0 11 1 3 52 49
8 0 0 11 0 5 41 36
8 0 0 11 -1 14 37 23
8 0 0 11 -2 31 48 17
8 0 0 11 -3 25 32 7
8 0 0 11 -4 23 25 2
8 0 0 11 -5 17 19 2
8 0 0 11 -6 12 13 1
8 0 0 11 -7 11 11 0
8 0 0 11 -8 6 6 0
8 0 0 11 -9 6 6 0
8 0 0 11 -10 1 1 0
