TEAM YEAR NUMBER NAME SALARY
carp 1981 58 沢幡誠士 220万円
carp 1981 59 滝口光則 220万円
carp 1981 61 星原一彦 220万円
carp 1981 10 道原裕幸 830万円
carp 1981 22 水沼四郎 1700万円
carp 1981 27 原伸次 220万円
carp 1981 37 木本茂美 290万円
carp 1981 39 野村克彦 220万円
carp 1981 40 達川光男 360万円
carp 1981 41 山中潔 240万円
carp 1981 48 山本穣 230万円
carp 1981 51 中川惣一 250万円
carp 1981 2 高橋慶彦 2100万円
carp 1981 3 衣笠祥雄 3050万円
carp 1981 4 水谷実雄 2100万円
carp 1981 9 三村敏之 1400万円
carp 1981 23 山崎隆造 580万円
carp 1981 25 木下富雄 920万円
carp 1981 32 永田利則 240万円
carp 1981 43 榊原聡一郎 240万円
carp 1981 46 木山英求 270万円
carp 1981 50 高月敏文 360万円
carp 1981 54 中尾明生 480万円
carp 1981 7 内田順三 830万円
carp 1981 8 山本浩二 5200万円
carp 1981 28 萩原康弘 910万円
carp 1981 30 小川達明 250万円
carp 1981 31 深沢修一 530万円
carp 1981 33 長内孝 280万円
carp 1981 38 寺田吉孝 360万円
carp 1981 52 松林和雄 230万円
carp 1981 60 今井譲二 220万円
carp 1981 66 長嶋清幸 280万円
carp 1981 64 長島吉邦 280万円
carp 1981 65 佐藤玖光 300万円
carp 1981 67 門田純良 260万円
carp 1981 62 石川雅朗 260万円
carp 1982 1 大久保美智男 280万円
carp 1982 11 池谷公二郎 1740万円
carp 1982 12 田辺繁文 260万円
carp 1982 13 高橋俊春 360万円
carp 1982 14 片岡光宏 260万円
carp 1982 15 津田恒実 420万円
carp 1982 16 高橋直樹 2200万円
carp 1982 17 山根和夫 1350万円
carp 1982 18 福士敬章 2050万円
carp 1982 19 新美敏 420万円
carp 1982 20 北別府学 1950万円
carp 1982 21 佐伯和司 720万円
carp 1982 24 大野豊 1060万円
carp 1982 26 山本和男 580万円
carp 1982 29 小林邦和 720万円
carp 1982 34 川口和久 380万円
carp 1982 35 石井和行 270万円
carp 1982 36 渡辺秀武 1200万円
carp 1982 44 金田留広 1020万円
carp 1982 47 金石昭人 260万円
carp 1982 53 井上卓也 270万円
carp 1982 56 高木宣宏 240万円
carp 1982 57 森厚三 270万円
carp 1982 58 沢幡誠士 240万円
carp 1982 59 滝口光則 250万円
carp 1982 61 星原一彦 230万円
carp 1982 10 道原裕幸 1040万円
carp 1982 22 水沼四郎 1560万円
carp 1982 27 原伸次 260万円
carp 1982 37 木本茂美 300万円
carp 1982 40 達川光男 580万円
carp 1982 41 山中潔 260万円
carp 1982 51 中川惣一 290万円
carp 1982 63 上本孝一 240万円
carp 1982 2 高橋慶彦 2450万円
carp 1982 3 衣笠祥雄 3200万円
carp 1982 4 水谷実雄 3100万円
carp 1982 9 三村敏之 1400万円
carp 1982 23 山崎隆造 580万円
carp 1982 25 木下富雄 1060万円
carp 1982 32 永田利則 270万円
carp 1982 43 榊原聡一郎 240万円
carp 1982 46 木山英求 300万円
carp 1982 50 木原彰彦 360万円
carp 1982 54 中尾明生 600万円
carp 1982 55 平川雅敏 300万円
carp 1982 7 内田順三 730万円
carp 1982 8 山本浩二 6500万円
carp 1982 28 萩原康弘 810万円
carp 1982 30 小川達明 290万円
carp 1982 31 迫丸公勝 520万円
carp 1982 33 長内孝 300万円
carp 1982 38 寺田吉孝 480万円
carp 1982 39 斉藤浩行 360万円
carp 1982 45 及川美喜男 360万円
carp 1982 52 松林和雄 240万円
carp 1982 60 今井譲二 250万円
carp 1982 66 長嶋清幸 360万円
carp 1983 11 池谷公二郎 1540万円
carp 1983 12 高木宣宏 300万円
carp 1983 13 高橋俊春 360万円
carp 1983 14 片岡光宏 300万円
carp 1983 15 津田恒実 760万円
carp 1983 16 古沢憲司 1110万円
carp 1983 17 山根和夫 1200万円
carp 1983 18 白武佳久 400万円
carp 1983 19 新美敏 420万円
carp 1983 20 北別府学 3300万円
carp 1983 21 田中和博 420万円
carp 1983 24 大野豊 1440万円
carp 1983 26 山本和男 650万円
carp 1983 29 小林邦和 680万円
carp 1983 34 川口和久 540万円
carp 1983 35 石井和行 280万円
carp 1983 39 鍋屋道夫 360万円
carp 1983 47 金石昭人 300万円
carp 1983 48 田辺繁文 260万円
carp 1983 51 太田龍生 240万円
carp 1983 53 井上卓也 320万円
carp 1983 56 田中健二 240万円
carp 1983 57 森厚三 320万円
carp 1983 58 伊藤博之 240万円
carp 1983 59 滝口光則 260万円
carp 1983 61 星原一彦 240万円
carp 1983 10 道原裕幸 1040万円
carp 1983 22 堀場裕幸 240万円
carp 1983 27 原伸次 260万円
carp 1983 40 達川光男 660万円
carp 1983 41 山中潔 280万円
carp 1983 46 植田幸弘 240万円
carp 1983 63 上本孝一 240万円
carp 1983 1 山崎隆造 580万円
carp 1983 2 高橋慶彦 2400万円
carp 1983 3 衣笠祥雄 3200万円
carp 1983 6 加藤英司 4000万円
carp 1983 9 三村敏之 1120万円
carp 1983 25 木下富雄 1260万円
carp 1983 32 永田利則 280万円
carp 1983 36 今井譲二 320万円
carp 1983 43 榊原聡一郎 280万円
carp 1983 50 木原彰彦 300万円
carp 1983 54 中尾明生 660万円
carp 1983 55 平川雅敏 300万円
carp 1983 0 長嶋清幸 600万円
carp 1983 5 定岡徹久 360万円
carp 1983 7 斉藤浩行 450万円
carp 1983 8 山本浩二 6500万円
carp 1983 28 西田真二 480万円
carp 1983 30 小川達明 290万円
carp 1983 31 迫丸公勝 450万円
carp 1983 33 長内孝 450万円
carp 1983 38 大久保美智男 280万円
carp 1983 45 及川美喜男 360万円
carp 1983 52 松林和雄 260万円
carp 1983 64 長島吉邦 340万円
carp 1983 65 佐藤玖光 350万円
carp 1983 66 佐伯和司 400万円
carp 1983 67 門田純良 300万円
carp 1983 62 石川雅朗 300万円
carp 1984 11 池谷公二郎 1660万円
carp 1984 12 高木宣宏 320万円
carp 1984 13 川端順 480万円
carp 1984 14 片岡光宏 280万円
carp 1984 15 津田恒実 1060万円
carp 1984 16 古沢憲司 1100万円
carp 1984 17 山根和夫 1750万円
carp 1984 18 白武佳久 300万円
carp 1984 19 新美敏 700万円
carp 1984 20 北別府学 3040万円
carp 1984 21 田中和博 240万円
carp 1984 24 大野豊 1440万円
carp 1984 26 山本和男 730万円
carp 1984 29 小林誠二 860万円
carp 1984 33 福井保夫 470万円
carp 1984 34 川口和久 1280万円
carp 1984 35 石井和行 260万円
carp 1984 37 金城鉄治 240万円
carp 1984 39 鍋屋道夫 360万円
carp 1984 47 金石昭人 360万円
carp 1984 48 清川栄治 300万円
carp 1984 51 太田龍生 240万円
carp 1984 53 井上卓也 300万円
carp 1984 55 紀藤真琴 300万円
carp 1984 56 田中健二 260万円
carp 1984 57 森厚三 300万円
carp 1984 58 伊藤博之 260万円
carp 1984 59 滝口光則 260万円
carp 1984 60 石本龍臣 240万円
carp 1984 61 奥昌男 240万円
carp 1984 10 道原裕幸 1100万円
carp 1984 22 堀場秀孝 360万円
carp 1984 27 原伸次 280万円
carp 1984 31 伊藤寿文 450万円
carp 1984 40 達川光男 1060万円
carp 1984 41 山中潔 320万円
carp 1984 46 植田幸弘 240万円
carp 1984 63 上本孝一 240万円
carp 1984 1 山崎隆造 1200万円
carp 1984 2 高橋慶彦 3500万円
carp 1984 7 斉藤浩行 480万円
carp 1984 23 森脇浩司 570万円
carp 1984 25 木下富雄 1140万円
carp 1984 32 永田利則 280万円
carp 1984 36 今井譲二 400万円
carp 1984 43 榊原聡一郎 260万円
carp 1984 50 木原彰彦 400万円
carp 1984 54 阿部慶二 300万円
carp 1984 0 長嶋清幸 1110万円
carp 1984 5 定岡徹久 300万円
carp 1984 6 小早川毅彦 480万円
carp 1984 9 長内孝 810万円
carp 1984 28 西田真二 480万円
carp 1984 30 小川達明 520万円
carp 1984 38 大久保美智男 280万円
carp 1984 45 及川美喜男 360万円
carp 1984 52 松林和雄 260万円
carp 1985 11 池谷公二郎 1660万円
carp 1985 12 高木宣宏 560万円
carp 1985 14 津田恒美 960万円
carp 1985 16 古沢憲司 1350万円
carp 1985 17 山根和夫 3300万円
carp 1985 18 白武佳久 320万円
carp 1985 19 新美敏 800万円
carp 1985 20 北別府学 3700万円
carp 1985 21 田中和博 260万円
carp 1985 24 大野豊 2360万円
carp 1985 26 山本和男 1000万円
carp 1985 29 小林誠二 2060万円
carp 1985 33 川端順 480万円
carp 1985 34 川口和久 1400万円
carp 1985 35 杉本正志 360万円
carp 1985 37 金城鉄治 260万円
carp 1985 39 鍋屋道夫 260万円
carp 1985 47 金石昭人 300万円
carp 1985 48 清川栄治 340万円
carp 1985 51 太田龍生 240万円
carp 1985 55 紀藤真琴 260万円
carp 1985 56 田中健二 720万円
carp 1985 57 森厚三 450万円
carp 1985 59 滝口光則 280万円
carp 1985 60 石本龍臣 260万円
carp 1985 61 奥昌男 240万円
carp 1985 10 福嶋久晃 1300万円
carp 1985 22 堀場英孝 500万円
carp 1985 31 伊藤寿文 450万円
carp 1985 40 達川光男 2000万円
carp 1985 41 山中潔 620万円
carp 1985 46 植田幸弘 280万円
carp 1985 53 熊沢秀浩 300万円
carp 1985 58 中村基昭 300万円
carp 1985 62 草深正広 240万円
carp 1985 2 高橋慶彦 4200万円
carp 1985 4 正田耕三 480万円
carp 1985 6 小早川毅彦 950万円
carp 1985 7 斉藤浩行 500万円
carp 1985 23 森脇浩司 570万円
carp 1985 25 木下富雄 1500万円
carp 1985 27 原伸次 360万円
carp 1985 32 永田利則 300万円
carp 1985 36 今井譲二 600万円
carp 1985 43 榊原聡一郎 300万円
carp 1985 44 片岡光宏 300万円
carp 1985 50 木原彰彦 400万円
carp 1985 52 石橋文雄 300万円
carp 1985 54 阿部慶二 360万円
carp 1985 0 長嶋清幸 1700万円
carp 1985 1 山崎隆造 2520万円
carp 1985 5 定岡徹久 450万円
carp 1985 9 長内孝 980万円
carp 1985 15 松林和雄 280万円
carp 1985 28 西田真二 700万円
carp 1985 30 小川達明 750万円
carp 1985 38 大久保美智男 300万円
carp 1985 45 及川美喜男 400万円
carp 1986 11 高木宣宏 1100万円
carp 1986 14 津田恒実 840万円
carp 1986 16 長富浩志 520万円
carp 1986 17 山根和夫 2570万円
carp 1986 18 白武佳久 520万円
carp 1986 19 新美敏 800万円
carp 1986 20 北別府学 4660万円
carp 1986 21 田中和博 280万円
carp 1986 24 大野豊 2640万円
carp 1986 26 山本和男 960万円
carp 1986 29 小林誠二 1860万円
carp 1986 33 川端順 1200万円
carp 1986 34 川口和久 1580万円
carp 1986 35 杉本正志 360万円
carp 1986 37 金城鉄治 280万円
carp 1986 38 谷下和人 300万円
carp 1986 39 鍋屋道夫 320万円
carp 1986 47 金石昭人 720万円
carp 1986 48 清川栄治 410万円
carp 1986 51 太田龍生 280万円
carp 1986 55 紀藤真琴 320万円
carp 1986 56 田中健二 280万円
carp 1986 57 森厚三 450万円
carp 1986 59 滝口光則 330万円
carp 1986 60 北崎純一 280万円
carp 1986 61 奥昌男 280万円
carp 1986 63 足立亘 300万円
carp 1986 22 堀場英孝 570万円
carp 1986 31 伊藤寿文 520万円
carp 1986 40 達川光男 1700万円
carp 1986 41 山中潔 1170万円
carp 1986 46 植田幸弘 300万円
carp 1986 53 熊沢秀浩 280万円
carp 1986 58 中村基昭 280万円
carp 1986 62 草深正広 280万円
carp 1986 2 高橋慶彦 4500万円
carp 1986 4 正田耕三 500万円
carp 1986 6 小早川毅彦 1170万円
carp 1986 10 斉藤浩行 540万円
carp 1986 23 森脇浩司 720万円
carp 1986 25 木下富雄 2000万円
carp 1986 27 原伸次 500万円
carp 1986 30 高信二 360万円
carp 1986 32 永田利則 330万円
carp 1986 43 榊原聡一郎 340万円
carp 1986 44 片岡光宏 340万円
carp 1986 52 石橋文雄 300万円
carp 1986 54 阿部慶二 340万円
carp 1986 0 長嶋清幸 2180万円
carp 1986 1 山崎隆造 3720万円
carp 1986 5 定岡徹久 400万円
carp 1986 7 小川達明 840万円
carp 1986 9 長内孝 1260万円
carp 1986 15 松林和雄 330万円
carp 1986 28 西田真二 840万円
carp 1986 36 今井譲二 720万円
carp 1986 45 及川美喜男 420万円
carp 1986 50 河田雄祐 360万円
carp 1987 11 高木宣宏 980万円
carp 1987 14 津田恒実 1720万円
carp 1987 16 長富浩志 1200万円
carp 1987 17 栗田聡 480万円
carp 1987 18 白武佳久 860万円
carp 1987 19 新美敏 800万円
carp 1987 20 北別府学 6800万円
carp 1987 21 田中和博 300万円
carp 1987 22 足立亘 300万円
carp 1987 24 大野豊 2640万円
carp 1987 26 山本和男 820万円
carp 1987 29 小林誠二 1860万円
carp 1987 33 川端順 1200万円
carp 1987 34 川口和久 2500万円
carp 1987 35 杉本正志 360万円
carp 1987 38 谷下和人 300万円
carp 1987 39 鍋屋道夫 340万円
carp 1987 47 金石昭人 1650万円
carp 1987 48 清川栄治 980万円
carp 1987 51 太田龍生 300万円
carp 1987 55 紀藤真琴 320万円
carp 1987 57 栫正彦 300万円
carp 1987 59 滝口光則 360万円
carp 1987 60 北崎純一 280万円
carp 1987 63 小野一也 360万円
carp 1987 64 望月一 360万円
carp 1987 31 伊藤寿文 500万円
carp 1987 40 達川光男 3060万円
carp 1987 41 山中潔 1100万円
carp 1987 46 植田幸弘 420万円
carp 1987 53 熊沢秀浩 300万円
carp 1987 58 中村基昭 300万円
carp 1987 62 草深正広 280万円
carp 1987 2 高橋慶彦 5500万円
carp 1987 4 正田耕三 870万円
carp 1987 6 小早川毅彦 1200万円
carp 1987 9 長内孝 2100万円
carp 1987 10 斉藤浩行 540万円
carp 1987 23 森脇浩司 780万円
carp 1987 25 木下富雄 2000万円
carp 1987 27 原伸次 620万円
carp 1987 30 高信二 360万円
carp 1987 32 永田利則 330万円
carp 1987 37 緒方孝市 360万円
carp 1987 44 片岡光宏 360万円
carp 1987 52 石橋文雄 300万円
carp 1987 54 阿部慶二 440万円
carp 1987 0 長嶋清幸 2180万円
carp 1987 1 山崎隆造 3720万円
carp 1987 5 定岡徹久 460万円
carp 1987 7 小川達明 1020万円
carp 1987 15 松林和雄 300万円
carp 1987 28 西田真二 840万円
carp 1987 36 今井譲二 750万円
carp 1987 43 榊原総一郎 360万円
carp 1987 50 河田雄祐 360万円
carp 1988 11 高木宣宏 720万円
carp 1988 12 紀藤真琴 500万円
carp 1988 14 津田恒実 2400万円
carp 1988 15 片瀬清利 480万円
carp 1988 16 長冨浩志 1400万円
carp 1988 17 栗田聡 480万円
carp 1988 18 白武佳久 1200万円
carp 1988 19 清川栄治 1200万円
carp 1988 20 北別府学 6800万円
carp 1988 21 川島堅 480万円
carp 1988 22 足立亘 360万円
carp 1988 24 大野豊 3900万円
carp 1988 26 山本和男 1100万円
carp 1988 29 小林誠二 1860万円
carp 1988 33 川端順 2220万円
carp 1988 34 川口和久 3400万円
carp 1988 35 杉本征使 360万円
carp 1988 38 谷下和人 360万円
carp 1988 39 鍋屋道桜 390万円
carp 1988 46 水沢英樹 360万円
carp 1988 47 金石昭人 1600万円
carp 1988 48 石貫宏臣 360万円
carp 1988 51 太田龍生 360万円
carp 1988 57 北原喜久男 360万円
carp 1988 59 滝口光則 360万円
carp 1988 63 小野一也 360万円
carp 1988 64 望月一 360万円
carp 1988 65 塚本善之 360万円
carp 1988 67 芦沢公一 360万円
carp 1988 23 植田幸弘 660万円
carp 1988 32 西山秀二 360万円
carp 1988 40 達川光男 3700万円
carp 1988 41 山中潔 1200万円
carp 1988 53 熊沢秀浩 360万円
carp 1988 58 中村基昭 360万円
carp 1988 62 草深正広 360万円
carp 1988 2 高橋慶彦 6000万円
carp 1988 4 正田耕三 2200万円
carp 1988 6 小早川毅彦 2500万円
carp 1988 9 長内孝 2070万円
carp 1988 10 斉藤浩行 650万円
carp 1988 27 原伸次 620万円
carp 1988 30 高信二 360万円
carp 1988 31 伊藤寿文 600万円
carp 1988 37 緒方孝市 360万円
carp 1988 44 片岡光宏 900万円
carp 1988 52 石橋文雄 360万円
carp 1988 54 阿部慶二 450万円
carp 1988 66 松田和久 360万円
carp 1988 0 長嶋清幸 3120万円
carp 1988 1 山崎隆造 4650万円
carp 1988 7 小川達明 1150万円
carp 1988 25 定岡徹久 460万円
carp 1988 28 西田真二 1180万円
carp 1988 36 今井譲二 1050万円
carp 1988 43 榊原聡一郎 400万円
carp 1988 50 河田雄祐 370万円
carp 1988 55 松林和雄 400万円
carp 1988 68 高橋朗浩 360万円
carp 1989 11 紀藤真琴 920万円
carp 1989 12 高木宣宏 600万円
carp 1989 14 津田恒実 2400万円
carp 1989 15 片瀬清利 480万円
carp 1989 16 長冨浩志 1580万円
carp 1989 17 栗田聡 480万円
carp 1989 18 白武佳久 1480万円
carp 1989 19 清川栄治 1500万円
carp 1989 20 北別府学 7200万円
carp 1989 21 川島堅 520万円
carp 1989 22 足立亘 370万円
carp 1989 24 大野豊 5300万円
carp 1989 26 畝龍実 540万円
carp 1989 29 近藤芳久 540万円
carp 1989 33 川端順 2200万円
carp 1989 34 川口和久 4450万円
carp 1989 35 杉本征使 370万円
carp 1989 38 谷下和人 360万円
carp 1989 46 水沢英樹 360万円
carp 1989 47 金石昭人 1600万円
carp 1989 48 石貫宏臣 400万円
carp 1989 54 千代丸亮彦 360万円
carp 1989 57 北原喜久男 360万円
carp 1989 63 小野一也 360万円
carp 1989 64 望月一 360万円
carp 1989 65 塚本善之 360万円
carp 1989 67 芦沢公一 360万円
carp 1989 23 植田幸弘 840万円
carp 1989 27 原伸次 620万円
carp 1989 32 西山秀二 380万円
carp 1989 40 達川光男 4400万円
carp 1989 51 江藤智 360万円
carp 1989 53 熊沢秀浩 370万円
carp 1989 58 中村基昭 360万円
carp 1989 62 草深正広 360万円
carp 1989 2 高橋慶彦 6000万円
carp 1989 4 正田耕三 3700万円
carp 1989 5 高代延博 1800万円
carp 1989 6 小早川毅彦 3100万円
carp 1989 7 野村謙二郎 600万円
carp 1989 25 益田尚哉 480万円
carp 1989 30 高信二 720万円
