ax;ay;az;break_angle;break_length;break_y;des;end_speed;nasty;on_1b;on_2b;on_3b;pfx_x;pfx_z;pitch_type;px;pz;spin_dir;spin_rate;start_speed;sv_id;sz_bot;sz_top;type;type_confidence;vx0;vy0;vz0;x0;y0;z0;zone;url;num;count;away_team_runs;b;b_height;batter;atbat_des;event;event2;home_team_runs;o;p_throws;pitcher;s;score;stand;inning;top_inning;batter_name;pitcher_name
-2.99;26.306;-14.658;5.6;3.3;23.9;Foul;86.5;58;571868;NA;NA;-1.57;9.17;FF;0.719;3.237;189.685;1893.323;93.0;130924_194849;1.56;3.4;S;.911;7.976;-136.16;-3.261;-2.028;50.0;5.447;12;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;20;0-2;NA;0;6-1;518625;Matt Dominguez pops out to shortstop Elvis Andrus.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;3;Y;Matt Dominguez;Yu Darvish
12.383;21.178;-29.37;-24.3;8.5;23.9;In play, out(s);78.4;42;571868;NA;NA;8.06;1.78;SL;1.169;2.562;102.759;1505.259;83.5;130924_194913;1.56;3.4;X;.905;6.355;-122.37;-0.833;-2.496;50.0;5.394;12;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;20;0-2;NA;0;6-1;518625;Matt Dominguez pops out to shortstop Elvis Andrus.  ;Pop Out;NA;NA;3;R;506433;2;NA;R;3;Y;Matt Dominguez;Yu Darvish
11.315;18.416;-40.877;-16.2;12.7;23.9;Called Strike;73.9;82;NA;NA;NA;8.37;-6.49;SL;0.818;2.119;52.433;1805.271;78.3;130924_200222;1.64;3.57;S;.908;4.392;-114.718;0.905;-2.2;50.0;5.66;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;25;0-0;NA;1;6-4;474892;Chris Carter called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;4;Y;Chris Carter;Yu Darvish
13.619;18.753;-34.031;-22.7;10.5;24.0;Ball;76.4;32;NA;NA;NA;9.49;-1.35;SL;1.773;1.43;82.235;1689.832;80.6;130924_200237;1.64;3.57;B;.906;6.562;-118.006;-2.358;-2.259;50.0;5.524;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;25;0-1;NA;1;6-4;474892;Chris Carter called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;4;Y;Chris Carter;Yu Darvish
8.231;19.031;-37.001;-13.2;11.0;23.9;Called Strike;75.1;32;NA;NA;NA;5.87;-3.5;SL;0.087;1.676;59.610;1185.064;79.7;130924_200255;1.64;3.57;S;.912;3.785;-116.815;-1.083;-2.31;50.0;5.58;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;25;1-1;NA;1;6-4;474892;Chris Carter called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;4;Y;Chris Carter;Yu Darvish
-9.722;24.815;-14.484;27.9;3.8;23.9;Called Strike;86.7;38;NA;NA;NA;-5.12;9.27;FF;0.33;2.024;208.791;2156.889;92.8;130924_200313;1.64;3.57;S;.906;8.258;-135.773;-6.325;-2.062;50.0;5.36;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;25;1-2;NA;1;6-4;474892;Chris Carter called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;4;Y;Chris Carter;Yu Darvish
-7.028;19.421;-14.911;23.5;3.7;24.0;Ball;85.4;54;NA;NA;NA;-3.83;9.38;FF;-1.733;3.536;202.150;2042.789;90.3;130924_200349;1.49;3.29;B;.909;2.819;-132.372;-2.434;-2.297;50.0;5.517;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;26;0-0;NA;4;5-10;460067;Trevor Crowe walks.  ;Walk;NA;NA;1;R;506433;1;NA;L;4;Y;Trevor Crowe;Yu Darvish
1.762;15.455;-28.733;-4.4;7.0;24.0;Ball;81.5;69;NA;NA;NA;1.07;2.04;FC;-0.844;3.638;152.886;448.366;85.3;130924_200406;1.49;3.29;B;.883;3.925;-125.089;1.143;-2.547;50.0;5.46;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;26;1-0;NA;4;5-10;460067;Trevor Crowe walks.  ;Walk;NA;NA;1;R;506433;1;NA;L;4;Y;Trevor Crowe;Yu Darvish
-4.503;19.468;-14.674;14.5;3.5;24.0;Called Strike;85.7;52;NA;NA;NA;-2.45;9.49;FF;-1.256;1.927;194.428;1978.590;90.5;130924_200426;1.49;3.29;S;.919;3.445;-132.497;-6.142;-2.235;50.0;5.287;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;26;2-0;NA;4;5-10;460067;Trevor Crowe walks.  ;Walk;NA;NA;1;R;506433;1;NA;L;4;Y;Trevor Crowe;Yu Darvish
4.329;15.558;-25.033;-10.9;6.2;24.0;Ball;83.4;37;NA;NA;NA;2.54;4.14;FC;0.465;0.714;148.776;952.942;86.9;130924_200445;1.49;3.29;B;.903;6.383;-127.133;-6.239;-2.366;50.0;5.076;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;26;2-1;NA;4;5-10;460067;Trevor Crowe walks.  ;Walk;NA;NA;1;R;506433;1;NA;L;4;Y;Trevor Crowe;Yu Darvish
5.448;20.462;-25.44;-12.7;6.2;23.9;Ball;82.1;31;NA;NA;NA;3.21;3.93;FC;-1.301;3.229;141.027;982.452;87.2;130924_200510;1.49;3.29;B;.901;2.128;-127.909;-0.424;-2.554;50.0;5.351;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;26;3-1;NA;4;5-10;460067;Trevor Crowe walks.  ;Walk;NA;NA;1;R;506433;1;NA;L;4;Y;Trevor Crowe;Yu Darvish
5.979;18.335;-26.844;-13.8;6.6;24.0;Swinging Strike;83.3;73;460067;NA;NA;3.48;3.06;FC;0.616;1.375;131.716;906.854;87.5;130924_200547;1.64;3.6;S;.900;6.369;-128.141;-4.591;-2.322;50.0;5.207;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;27;0-0;NA;2;6-2;477165;Brett Wallace strikes out swinging.  Trevor Crowe steals (6) 2nd base.  ;Strikeout;Stolen Base 2B;NA;2;R;506433;3;NA;L;4;Y;Brett Wallace;Yu Darvish
1.072;23.152;-23.975;-5.4;5.6;23.9;Ball;85.1;60;460067;NA;NA;0.59;4.49;FC;0.74;1.385;172.553;906.215;90.5;130924_200610;1.64;3.6;B;.906;8.131;-132.377;-5.552;-2.424;50.0;5.22;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;27;0-1;NA;2;6-2;477165;Brett Wallace strikes out swinging.  Trevor Crowe steals (6) 2nd base.  ;Strikeout;Stolen Base 2B;NA;2;R;506433;3;NA;L;4;Y;Brett Wallace;Yu Darvish
6.027;20.844;-20.089;-18.6;5.1;23.9;Ball;84.1;65;460067;NA;NA;3.42;6.82;FC;0.942;1.445;153.495;1504.020;89.0;130924_200635;1.64;3.6;B;.905;7.309;-130.265;-5.963;-2.317;50.0;5.227;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;27;1-1;NA;2;6-2;477165;Brett Wallace strikes out swinging.  Trevor Crowe steals (6) 2nd base.  ;Strikeout;Stolen Base 2B;NA;2;R;506433;3;NA;L;4;Y;Brett Wallace;Yu Darvish
-5.045;25.891;-16.007;14.0;3.8;23.9;Foul (Runner Going);85.6;47;460067;NA;NA;-2.71;8.63;FF;-1.102;2.732;197.329;1822.017;92.0;130924_200718;1.64;3.6;S;.911;4.599;-134.852;-4.09;-2.468;50.0;5.378;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;27;2-1;NA;2;6-2;477165;Brett Wallace strikes out swinging.  Trevor Crowe steals (6) 2nd base.  ;Strikeout;Stolen Base 2B;NA;2;R;506433;3;NA;L;4;Y;Brett Wallace;Yu Darvish
13.969;20.737;-35.949;-21.7;10.8;23.9;Swinging Strike;76.2;27;460067;NA;NA;9.64;-2.66;SL;0.061;1.941;74.877;1763.936;81.2;130924_200809;1.64;3.6;S;.905;2.933;-119.012;-0.647;-2.437;50.0;5.444;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;27;2-2;NA;2;6-2;477165;Brett Wallace strikes out swinging.  Trevor Crowe steals (6) 2nd base.  ;Strikeout;Stolen Base 2B;NA;2;R;506433;3;NA;L;4;Y;Brett Wallace;Yu Darvish
-8.507;28.878;-11.927;27.7;3.2;23.8;Ball;88.5;60;NA;460067;NA;-4.28;10.15;FF;-0.738;1.039;202.789;2283.974;95.4;130924_200852;1.56;3.41;B;.904;6.161;-139.5;-9.379;-2.41;50.0;5.213;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;28;0-0;NA;2;6-2;449786;Carlos Corporan called out on strikes.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;4;Y;Carlos Corporan;Yu Darvish
2.882;20.061;-19.294;-11.2;4.6;24.0;Foul;85.5;65;NA;460067;NA;1.59;7.05;FC;0.798;1.586;167.389;1451.464;90.2;130924_200920;1.56;3.41;S;.914;7.865;-131.923;-5.841;-2.392;50.0;5.188;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;28;1-0;NA;2;6-2;449786;Carlos Corporan called out on strikes.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;4;Y;Carlos Corporan;Yu Darvish
0.205;22.635;-20.462;-3.7;4.8;23.9;Ball In Dirt;86.6;43;NA;460067;NA;0.11;6.28;FF;0.782;-0.587;178.999;1270.155;91.7;130924_200948;1.56;3.41;B;.620;8.231;-133.796;-11.25;-2.319;50.0;5.071;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;28;1-1;NA;2;6-2;449786;Carlos Corporan called out on strikes.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;4;Y;Carlos Corporan;Yu Darvish
-4.479;27.781;-14.378;14.3;3.3;23.8;Foul;85.9;30;NA;460067;NA;-2.38;9.4;FF;-1.645;3.091;194.125;1958.604;92.7;130924_201018;1.56;3.41;S;.910;3.137;-135.93;-3.441;-2.502;50.0;5.362;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;28;2-1;NA;2;6-2;449786;Carlos Corporan called out on strikes.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;4;Y;Carlos Corporan;Yu Darvish
5.834;19.602;-42.416;-8.3;12.9;23.9;Foul;73.6;50;NA;460067;NA;4.33;-7.66;SL;-0.535;1.447;29.665;1489.013;78.3;130924_201048;1.56;3.41;S;.908;2.955;-114.844;0.147;-2.398;50.0;5.479;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;28;2-2;NA;2;6-2;449786;Carlos Corporan called out on strikes.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;4;Y;Carlos Corporan;Yu Darvish
-8.881;25.927;-13.738;25.5;3.5;23.9;Called Strike;86.8;50;NA;460067;NA;-4.66;9.64;FF;0.564;1.733;205.720;2180.167;93.2;130924_201134;1.56;3.41;S;.906;9.249;-136.174;-6.914;-2.249;50.0;5.23;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;28;2-2;NA;2;6-2;449786;Carlos Corporan called out on strikes.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;4;Y;Carlos Corporan;Yu Darvish
-9.55;23.255;-16.774;24.6;4.4;23.9;Called Strike;83.4;68;NA;NA;NA;-5.43;8.71;FF;0.784;2.838;211.803;2011.208;89.4;130924_202645;1.54;3.45;S;.520;9.118;-130.714;-3.834;-2.018;50.0;5.556;12;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;34;0-0;NA;1;6-2;488681;Brandon Barnes called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;5;Y;Brandon Barnes;Yu Darvish
3.407;16.001;-25.262;-9.0;6.1;24.0;Swinging Strike;83.5;54;NA;NA;NA;1.98;3.98;FC;0.465;1.551;153.762;875.866;87.2;130924_202703;1.54;3.45;S;.905;6.236;-127.643;-4.803;-2.227;50.0;5.348;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;34;0-1;NA;1;6-2;488681;Brandon Barnes called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;5;Y;Brandon Barnes;Yu Darvish
15.495;20.21;-38.974;-22.1;11.8;23.9;Ball;75.0;60;NA;NA;NA;10.96;-4.86;SL;-0.759;3.734;66.305;2087.616;80.2;130924_202724;1.54;3.45;B;.906;0.777;-117.595;3.819;-2.517;50.0;5.681;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;34;0-2;NA;1;6-2;488681;Brandon Barnes called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;5;Y;Brandon Barnes;Yu Darvish
15.976;18.8;-36.915;-24.0;11.7;23.9;Called Strike;74.4;24;NA;NA;NA;11.56;-3.48;SL;0.048;3.029;73.471;2084.255;79.1;130924_202741;1.54;3.45;S;.906;2.377;-115.997;2.056;-2.489;50.0;5.615;2;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;34;1-2;NA;1;6-2;488681;Brandon Barnes called out on strikes.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;5;Y;Brandon Barnes;Yu Darvish
-0.017;16.85;-25.524;-1.7;6.1;24.0;Missed Bunt;83.7;61;NA;NA;NA;-0.01;3.81;FC;0.296;1.201;180.145;753.211;87.5;130924_202819;1.52;3.2;S;.911;7.112;-128.088;-5.411;-2.471;50.0;5.241;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;35;0-0;NA;2;6-1;542340;Jonathan Villar strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;5;Y;Jonathan Villar;Yu Darvish
-15.347;18.565;-29.818;25.3;8.3;24.0;Ball;81.6;32;NA;NA;NA;-9.31;1.38;FS;-0.703;0.708;261.272;1790.776;86.0;130924_202842;1.52;3.2;B;.934;6.747;-125.789;-5.402;-2.173;50.0;5.218;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;35;0-1;NA;2;6-1;542340;Jonathan Villar strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;5;Y;Jonathan Villar;Yu Darvish
-2.164;19.458;-26.711;2.4;6.3;24.0;Ball;85.1;31;NA;NA;NA;-1.21;3.02;FC;0.345;-0.045;201.608;652.425;89.4;130924_202900;1.52;3.2;B;.825;7.763;-130.663;-8.309;-2.468;50.0;5.091;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;35;1-1;NA;2;6-1;542340;Jonathan Villar strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;5;Y;Jonathan Villar;Yu Darvish
-2.581;26.198;-17.239;6.1;4.1;23.8;Called Strike;82.9;60;NA;NA;NA;-1.47;8.47;FC;-1.145;3.178;189.803;1675.399;89.5;130924_202925;1.52;3.2;S;.573;3.604;-131.244;-2.395;-2.341;50.0;5.377;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;35;2-1;NA;2;6-1;542340;Jonathan Villar strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;5;Y;Jonathan Villar;Yu Darvish
14.125;22.196;-33.087;-23.7;10.2;23.9;Swinging Strike;76.4;50;NA;NA;NA;9.69;-0.68;SL;0.51;1.158;86.302;1715.200;81.7;130924_202944;1.52;3.2;S;.905;4.127;-119.724;-2.765;-2.493;50.0;5.276;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;35;2-2;NA;2;6-1;542340;Jonathan Villar strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;5;Y;Jonathan Villar;Yu Darvish
-5.92;24.949;-13.829;15.9;3.5;23.9;Ball;85.9;55;NA;NA;NA;-3.19;9.86;FF;0.578;0.453;197.884;2082.452;92.0;130924_203018;1.34;2.8;B;.909;8.41;-134.294;-10.019;-2.159;50.0;5.18;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;36;0-0;NA;1;5-5;514888;Jose Altuve singles on a ground ball to left fielder Craig Gentry.  ;Single;NA;NA;2;R;506433;1;NA;R;5;Y;Jose Altuve;Yu Darvish
3.004;19.216;-21.041;-8.9;5.2;23.9;Foul;82.3;58;NA;NA;NA;1.77;6.52;FC;-1.228;2.454;164.901;1310.686;87.1;130924_203034;1.34;2.8;S;.905;2.714;-127.637;-3.088;-2.523;50.0;5.283;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;36;1-0;NA;1;5-5;514888;Jose Altuve singles on a ground ball to left fielder Craig Gentry.  ;Single;NA;NA;2;R;506433;1;NA;R;5;Y;Jose Altuve;Yu Darvish
8.74;18.857;-36.088;-13.9;10.7;23.9;In play, no out;75.7;36;NA;NA;NA;6.15;-2.81;SL;-0.633;0.876;65.875;1182.655;80.1;130924_203055;1.34;2.8;X;.909;2.568;-117.475;-2.604;-2.535;50.0;5.301;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;36;1-1;NA;1;5-5;514888;Jose Altuve singles on a ground ball to left fielder Craig Gentry.  ;Single;NA;NA;2;R;506433;1;NA;R;5;Y;Jose Altuve;Yu Darvish
-4.021;24.917;-10.044;13.9;2.6;23.9;Ball;86.2;55;514888;NA;NA;-2.14;11.76;FF;-0.027;1.256;190.297;2417.111;92.3;130924_203204;1.62;3.35;B;.913;6.327;-135.002;-8.941;-2.106;50.0;5.286;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;37;0-0;NA;3;6-2;571868;Marc Krauss strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;5;Y;Marc Krauss;Yu Darvish
2.076;23.137;-20.334;-8.8;4.8;23.9;Ball;83.5;53;514888;NA;NA;1.18;6.68;FC;0.443;3.315;170.057;1333.341;89.3;130924_203226;1.62;3.32;B;.912;6.535;-130.794;-1.614;-2.223;50.0;5.439;3;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;37;1-0;NA;3;6-2;571868;Marc Krauss strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;5;Y;Marc Krauss;Yu Darvish
-5.993;25.476;-14.257;15.7;3.6;23.9;Ball;86.0;39;514888;NA;NA;-3.21;9.57;FF;0.673;1.02;198.493;2034.019;92.2;130924_203252;1.62;3.35;B;.908;8.521;-134.754;-8.506;-2.093;50.0;5.194;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;37;2-0;NA;3;6-2;571868;Marc Krauss strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;5;Y;Marc Krauss;Yu Darvish
-6.616;24.384;-17.127;17.6;4.1;23.9;Called Strike;86.7;57;514888;NA;NA;-3.49;7.9;FF;-0.926;2.045;203.733;1759.126;92.6;130924_203316;1.62;3.35;S;.907;5.066;-135.561;-5.642;-2.349;50.0;5.314;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;37;3-0;NA;3;6-2;571868;Marc Krauss strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;5;Y;Marc Krauss;Yu Darvish
4.952;21.107;-28.479;-10.8;6.8;23.9;Called Strike;82.6;63;514888;NA;NA;2.89;2.11;FC;-0.947;3.148;126.730;696.323;87.8;130924_203339;1.62;3.35;S;.876;3.015;-128.731;-0.013;-2.499;50.0;5.317;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;37;3-1;NA;3;6-2;571868;Marc Krauss strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;5;Y;Marc Krauss;Yu Darvish
8.108;20.721;-31.318;-15.9;8.6;23.9;Swinging Strike (Blocked);79.2;42;514888;NA;NA;5.22;0.5;SL;1.151;0.822;96.027;962.231;84.0;130924_203405;1.62;3.35;S;.908;7.011;-122.926;-4.219;-2.398;50.0;5.173;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;37;3-2;NA;3;6-2;571868;Marc Krauss strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;5;Y;Marc Krauss;Yu Darvish
-8.369;22.942;-11.271;29.2;3.1;23.9;Ball;84.2;72;NA;NA;NA;-4.67;11.64;FF;0.947;2.861;201.818;2480.239;90.1;130924_204404;1.56;3.4;B;.892;9.461;-131.705;-4.766;-2.054;50.0;5.5;12;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;42;0-0;2;3;6-1;518625;Matt Dominguez homers (21) on a line drive to left field.  ;Home Run;NA;2;0;R;506433;1;T;R;6;Y;Matt Dominguez;Yu Darvish
6.409;19.235;-25.337;-15.1;6.2;24.0;Foul;82.7;53;NA;NA;NA;3.74;3.95;FC;-0.585;3.14;136.852;1060.591;87.4;130924_204418;1.56;3.4;S;.900;3.445;-128.189;-1.135;-2.418;50.0;5.514;1;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;42;1-0;2;3;6-1;518625;Matt Dominguez homers (21) on a line drive to left field.  ;Home Run;NA;2;0;R;506433;1;T;R;6;Y;Matt Dominguez;Yu Darvish
-4.589;22.496;-14.14;11.3;3.5;23.9;Ball;86.0;44;NA;NA;NA;-2.49;9.74;FF;1.13;0.238;194.275;2023.428;91.5;130924_204445;1.56;3.4;B;.916;8.946;-133.423;-10.72;-1.909;50.0;5.269;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;42;1-1;2;3;6-1;518625;Matt Dominguez homers (21) on a line drive to left field.  ;Home Run;NA;2;0;R;506433;1;T;R;6;Y;Matt Dominguez;Yu Darvish
8.859;17.853;-43.181;-11.8;13.3;23.9;Ball;72.7;25;NA;NA;NA;6.7;-8.38;SL;-1.392;3.149;38.828;1807.498;77.4;130924_204504;1.56;3.4;B;.898;0.529;-113.408;3.983;-2.5;50.0;5.636;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;42;2-1;2;3;6-1;518625;Matt Dominguez homers (21) on a line drive to left field.  ;Home Run;NA;2;0;R;506433;1;T;R;6;Y;Matt Dominguez;Yu Darvish
-5.413;25.802;-15.761;15.2;3.8;23.9;In play, run(s);85.1;45;NA;NA;NA;-2.94;8.89;FF;-0.814;2.508;198.251;1871.347;91.5;130924_204522;1.56;3.4;X;.912;4.847;-133.985;-4.623;-2.255;50.0;5.363;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;42;3-1;2;3;6-1;518625;Matt Dominguez homers (21) on a line drive to left field.  ;Home Run;NA;2;0;R;506433;1;T;R;6;Y;Matt Dominguez;Yu Darvish
-6.575;23.602;-13.919;20.0;3.5;23.9;Foul;84.8;45;NA;NA;NA;-3.62;10.0;FF;0.175;2.804;199.806;2119.691;90.7;130924_204603;1.64;3.57;S;.910;7.109;-132.8;-4.449;-2.046;50.0;5.486;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;43;0-0;NA;2;6-4;474892;Chris Carter strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;6;Y;Chris Carter;Yu Darvish
12.886;20.538;-33.319;-21.9;10.1;23.9;Ball;74.8;50;NA;NA;NA;9.11;-0.86;SL;-0.538;3.95;84.922;1594.545;80.3;130924_204619;1.64;3.57;B;.907;1.888;-117.704;3.145;-2.532;50.0;5.664;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;43;0-1;NA;2;6-4;474892;Chris Carter strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;6;Y;Chris Carter;Yu Darvish
14.219;19.375;-33.645;-22.9;10.7;23.9;Ball;75.1;15;NA;NA;NA;10.2;-1.11;SL;-0.081;0.733;84.093;1778.213;79.6;130924_204632;1.64;3.57;B;.905;2.194;-116.627;-3.559;-2.356;50.0;5.411;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;43;1-1;NA;2;6-4;474892;Chris Carter strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;6;Y;Chris Carter;Yu Darvish
3.46;19.402;-24.57;-9.4;5.9;24.0;Swinging Strike;83.2;35;NA;NA;NA;2.0;4.35;FC;-0.232;2.801;155.535;940.199;88.0;130924_204654;1.64;3.57;S;.906;4.824;-128.91;-1.883;-2.366;50.0;5.383;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_09/day_24/gid_2013_09_24_houmlb_texmlb_1/inning/inning_all.xml;43;2-1;NA;2;6-4;474892;Chris Carter strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;R;6;Y;Chris Carter;Yu Darvish
