id,team,hit,opponent,year,score_team,score_opponent
PHI201305150,CLE,11,PHI,2012,10,3
PHI201305150,PHI,8,CLE,2012,4,10
PHI201305170,CIN,8,PHI,2012,3,5
PHI201305170,PHI,6,CIN,2012,5,3
PHI201305180,CIN,16,PHI,2012,10,0
PHI201305180,PHI,6,CIN,2012,0,10
PHI201305190,CIN,9,PHI,2012,2,1
PHI201305190,PHI,9,CIN,2012,2,2
PHI201305290,BOS,7,PHI,2012,3,4
PHI201305290,PHI,8,BOS,2012,4,2
PHI201305300,BOS,14,PHI,2012,9,2
PHI201305300,PHI,6,BOS,2012,2,9
PHI201305310,MIL,14,PHI,2012,8,5
PHI201305310,PHI,6,MIL,2012,5,8
PHI201306010,MIL,9,PHI,2012,4,2
PHI201306010,PHI,11,MIL,2012,3,4
PHI201306020,MIL,10,PHI,2012,5,7
PHI201306020,PHI,9,MIL,2012,7,4
PHI201306030,MIA,6,PHI,2012,2,7
PHI201306030,PHI,11,MIA,2012,7,2
PHI201306040,MIA,10,PHI,2012,3,3
PHI201306040,PHI,8,MIA,2012,3,3
PHI201306050,MIA,5,PHI,2012,1,6
PHI201306050,PHI,9,MIA,2012,6,1
PHI201306170,WAS,9,PHI,2012,4,4
PHI201306170,PHI,12,WAS,2012,4,4
PHI201306180,WAS,6,PHI,2012,2,4
PHI201306180,PHI,9,WAS,2012,4,2
PHI201306190,WAS,8,PHI,2012,6,2
PHI201306190,PHI,4,WAS,2012,2,6
PHI201306210,NYN,9,PHI,2012,4,3
PHI201306210,PHI,10,NYN,2012,3,4
PHI201306220,NYN,10,PHI,2012,7,7
PHI201306220,PHI,12,NYN,2012,7,7
PHI201306230,NYN,12,PHI,2012,8,0
PHI201306230,PHI,4,NYN,2012,0,8
PHI201307050,ATL,9,PHI,2012,4,5
PHI201307050,PHI,10,ATL,2012,5,4
PHI201307060,ATL,18,PHI,2012,13,2
PHI201307060,PHI,9,ATL,2012,4,13
PHI201307070,ATL,9,PHI,2012,3,7
PHI201307070,PHI,10,ATL,2012,7,3
PHI201307080,WAS,6,PHI,2012,2,3
PHI201307080,PHI,10,WAS,2012,3,0
PHI201307090,WAS,7,PHI,2012,2,4
PHI201307090,PHI,8,WAS,2012,4,1
PHI201307100,WAS,11,PHI,2012,5,1
PHI201307100,PHI,7,WAS,2012,1,5
PHI201307110,WAS,5,PHI,2012,1,3
PHI201307110,PHI,9,WAS,2012,3,1
PHI201307131,CHA,13,PHI,2012,5,3
PHI201307131,PHI,13,CHA,2012,4,5
PHI201307132,CHA,8,PHI,2012,1,1
PHI201307132,PHI,5,CHA,2012,1,1
PHI201307140,CHA,10,PHI,2012,3,3
PHI201307140,PHI,9,CHA,2012,3,3
PHI201307300,SFN,9,PHI,2012,3,7
PHI201307300,PHI,10,SFN,2012,7,3
PHI201307310,SFN,14,PHI,2012,9,2
PHI201307310,PHI,5,SFN,2012,2,9
PHI201308010,SFN,11,PHI,2012,2,1
PHI201308010,PHI,7,SFN,2012,1,2
PHI201308020,ATL,10,PHI,2012,6,4
PHI201308020,PHI,6,ATL,2012,4,6
PHI201308030,ATL,5,PHI,2012,5,4
PHI201308030,PHI,7,ATL,2012,4,5
PHI201308040,ATL,9,PHI,2012,4,1
PHI201308040,PHI,4,ATL,2012,1,4
PHI201308060,CHN,12,PHI,2012,8,9
PHI201308060,PHI,13,CHN,2012,9,5
PHI201308070,CHN,7,PHI,2012,5,2
PHI201308070,PHI,8,CHN,2012,2,5
PHI201308080,CHN,6,PHI,2012,1,12
PHI201308080,PHI,14,CHN,2012,12,1
PHI201308160,LAN,7,PHI,2012,4,0
PHI201308160,PHI,3,LAN,2012,0,4
PHI201308170,LAN,10,PHI,2012,5,0
PHI201308170,PHI,3,LAN,2012,0,5
PHI201308180,LAN,8,PHI,2012,2,2
PHI201308180,PHI,7,LAN,2012,2,2
PHI201308190,COL,7,PHI,2012,4,5
PHI201308190,PHI,7,COL,2012,5,4
PHI201308200,COL,10,PHI,2012,5,3
PHI201308200,PHI,3,COL,2012,3,5
PHI201308210,COL,11,PHI,2012,3,2
PHI201308210,PHI,11,COL,2012,3,3
PHI201308220,COL,9,PHI,2012,4,3
PHI201308220,PHI,11,COL,2012,4,4
PHI201308230,ARI,7,PHI,2012,3,3
PHI201308230,PHI,10,ARI,2012,3,3
PHI201308240,ARI,22,PHI,2012,12,7
PHI201308240,PHI,13,ARI,2012,7,12
PHI201308250,ARI,8,PHI,2012,5,9
PHI201308250,PHI,8,ARI,2012,9,5
PHI201309020,WAS,5,PHI,2012,2,3
PHI201309020,PHI,4,WAS,2012,3,2
PHI201309030,WAS,11,PHI,2012,9,6
PHI201309030,PHI,8,WAS,2012,6,9
PHI201309040,WAS,6,PHI,2012,3,2
PHI201309040,PHI,9,WAS,2012,2,3
PHI201309060,ATL,3,PHI,2012,1,2
PHI201309060,PHI,4,ATL,2012,2,1
PHI201309070,ATL,7,PHI,2012,5,5
PHI201309070,PHI,15,ATL,2012,5,5
PHI201309080,ATL,2,PHI,2012,2,3
PHI201309080,PHI,8,ATL,2012,3,2
PHI201309100,SDN,13,PHI,2012,8,2
PHI201309100,PHI,7,SDN,2012,2,8
PHI201309110,SDN,5,PHI,2012,2,4
PHI201309110,PHI,8,SDN,2012,4,2
PHI201309120,SDN,4,PHI,2012,5,10
PHI201309120,PHI,14,SDN,2012,10,5
PHI201309160,MIA,8,PHI,2012,2,12
PHI201309160,PHI,14,MIA,2012,12,2
PHI201309170,MIA,11,PHI,2012,4,6
PHI201309170,PHI,12,MIA,2012,6,3
PHI201309180,MIA,10,PHI,2012,4,3
PHI201309180,PHI,8,MIA,2012,3,4
PHI201309200,NYN,10,PHI,2012,6,4
PHI201309200,PHI,5,NYN,2012,4,6
PHI201309210,NYN,7,PHI,2012,5,4
PHI201309210,PHI,7,NYN,2012,4,5
PHI201309220,NYN,11,PHI,2012,4,3
PHI201309220,PHI,9,NYN,2012,3,4
PIT201304010,CHN,6,PIT,2012,3,0
PIT201304010,PIT,3,CHN,2012,1,3
PIT201304030,CHN,2,PIT,2012,0,3
PIT201304030,PIT,6,CHN,2012,3,0
PIT201304040,CHN,3,PIT,2012,3,0
PIT201304040,PIT,4,CHN,2012,2,3
PIT201304120,CIN,8,PIT,2012,5,6
PIT201304120,PIT,12,CIN,2012,6,5
PIT201304130,CIN,7,PIT,2012,1,3
PIT201304130,PIT,7,CIN,2012,3,1
PIT201304140,CIN,11,PIT,2012,7,10
PIT201304140,PIT,15,CIN,2012,10,6
PIT201304150,SLN,10,PIT,2012,10,6
PIT201304150,PIT,12,SLN,2012,6,10
PIT201304170,SLN,1,PIT,2012,0,5
PIT201304170,PIT,11,SLN,2012,5,0
PIT201304180,ATL,10,PIT,2012,6,4
PIT201304180,PIT,7,ATL,2012,4,6
PIT201304190,ATL,2,PIT,2012,0,6
PIT201304190,PIT,9,ATL,2012,6,0
PIT201304200,ATL,4,PIT,2012,1,3
PIT201304200,PIT,7,ATL,2012,3,1
PIT201304210,ATL,8,PIT,2012,2,4
PIT201304210,PIT,10,ATL,2012,4,2
PIT201305030,WAS,7,PIT,2012,1,3
PIT201305030,PIT,9,WAS,2012,3,1
PIT201305040,WAS,6,PIT,2012,5,4
PIT201305040,PIT,7,WAS,2012,4,5
PIT201305050,WAS,11,PIT,2012,6,2
PIT201305050,PIT,6,WAS,2012,2,6
PIT201305070,SEA,5,PIT,2012,1,4
PIT201305070,PIT,7,SEA,2012,4,1
PIT201305080,SEA,3,PIT,2012,2,1
PIT201305080,PIT,7,SEA,2012,1,2
PIT201305130,MIL,9,PIT,2012,5,1
PIT201305130,PIT,4,MIL,2012,1,5
PIT201305140,MIL,11,PIT,2012,3,3
PIT201305140,PIT,10,MIL,2012,3,3
PIT201305150,MIL,6,PIT,2012,1,3
PIT201305150,PIT,4,MIL,2012,3,1
PIT201305160,MIL,6,PIT,2012,1,7
PIT201305160,PIT,13,MIL,2012,7,1
PIT201305170,HOU,7,PIT,2012,4,4
PIT201305170,PIT,10,HOU,2012,4,4
PIT201305180,HOU,10,PIT,2012,3,2
PIT201305180,PIT,9,HOU,2012,2,4
PIT201305190,HOU,3,PIT,2012,0,1
PIT201305190,PIT,4,HOU,2012,1,0
PIT201305210,CHN,11,PIT,2012,4,5
PIT201305210,PIT,8,CHN,2012,5,3
PIT201305220,CHN,4,PIT,2012,0,1
PIT201305220,PIT,3,CHN,2012,1,0
PIT201305230,CHN,7,PIT,2012,2,4
PIT201305230,PIT,9,CHN,2012,4,2
PIT201305290,DET,7,PIT,2012,3,5
PIT201305290,PIT,8,DET,2012,5,3
PIT201305300,DET,9,PIT,2012,0,0
PIT201305300,PIT,9,DET,2012,0,0
PIT201305310,CIN,8,PIT,2012,6,0
PIT201305310,PIT,1,CIN,2012,0,6
PIT201306010,CIN,8,PIT,2012,2,0
PIT201306010,PIT,10,CIN,2012,0,2
PIT201306020,CIN,9,PIT,2012,4,4
PIT201306020,PIT,6,CIN,2012,4,4
PIT201306110,SFN,8,PIT,2012,2,8
PIT201306110,PIT,12,SFN,2012,8,2
PIT201306120,SFN,15,PIT,2012,8,12
PIT201306120,PIT,18,SFN,2012,12,8
PIT201306130,SFN,17,PIT,2012,10,0
PIT201306130,PIT,3,SFN,2012,0,10
PIT201306140,LAN,6,PIT,2012,0,3
PIT201306140,PIT,8,LAN,2012,3,0
PIT201306150,LAN,10,PIT,2012,5,3
PIT201306150,PIT,9,LAN,2012,3,5
PIT201306160,LAN,7,PIT,2012,3,6
PIT201306160,PIT,10,LAN,2012,6,3
PIT201306280,MIL,10,PIT,2012,3,10
PIT201306280,PIT,12,MIL,2012,10,3
PIT201306290,MIL,7,PIT,2012,1,2
PIT201306290,PIT,6,MIL,2012,2,1
PIT201306300,MIL,4,PIT,2012,1,1
PIT201306300,PIT,8,MIL,2012,1,1
PIT201307020,PHI,9,PIT,2012,3,1
PIT201307020,PIT,6,PHI,2012,1,3
PIT201307030,PHI,11,PIT,2012,5,6
PIT201307030,PIT,13,PHI,2012,6,3
PIT201307040,PHI,14,PIT,2012,6,4
PIT201307040,PIT,9,PHI,2012,4,6
PIT201307080,OAK,3,PIT,2012,2,1
PIT201307080,PIT,9,OAK,2012,1,2
PIT201307090,OAK,5,PIT,2012,2,1
PIT201307090,PIT,3,OAK,2012,1,2
PIT201307100,OAK,5,PIT,2012,0,5
PIT201307100,PIT,12,OAK,2012,5,0
PIT201307120,NYN,9,PIT,2012,2,2
PIT201307120,PIT,6,NYN,2012,2,2
PIT201307130,NYN,8,PIT,2012,2,4
PIT201307130,PIT,9,NYN,2012,4,2
PIT201307140,NYN,9,PIT,2012,4,2
PIT201307140,PIT,9,NYN,2012,2,4
PIT201307290,SLN,7,PIT,2012,2,9
PIT201307290,PIT,9,SLN,2012,9,1
PIT201307301,SLN,6,PIT,2012,1,1
PIT201307301,PIT,6,SLN,2012,1,1
PIT201307302,SLN,3,PIT,2012,0,6
PIT201307302,PIT,11,SLN,2012,6,0
PIT201307310,SLN,13,PIT,2012,4,5
PIT201307310,PIT,10,SLN,2012,5,4
PIT201308010,SLN,17,PIT,2012,13,0
PIT201308010,PIT,5,SLN,2012,0,13
PIT201308020,COL,9,PIT,2012,4,1
PIT201308020,PIT,8,COL,2012,2,4
PIT201308030,COL,6,PIT,2012,2,5
PIT201308030,PIT,11,COL,2012,5,2
PIT201308040,COL,8,PIT,2012,1,5
PIT201308040,PIT,8,COL,2012,5,1
PIT201308060,MIA,11,PIT,2012,3,3
PIT201308060,PIT,8,MIA,2012,3,3
PIT201308070,MIA,7,PIT,2012,2,4
PIT201308070,PIT,6,MIA,2012,4,2
PIT201308080,MIA,9,PIT,2012,4,4
PIT201308080,PIT,12,MIA,2012,4,4
PIT201308160,ARI,5,PIT,2012,2,6
PIT201308160,PIT,9,ARI,2012,6,2
PIT201308170,ARI,20,PIT,2012,15,5
PIT201308170,PIT,11,ARI,2012,5,15
PIT201308180,ARI,15,PIT,2012,4,2
PIT201308180,PIT,9,ARI,2012,2,4
PIT201308270,MIL,14,PIT,2012,7,6
PIT201308270,PIT,15,MIL,2012,6,7
PIT201308280,MIL,7,PIT,2012,1,7
PIT201308280,PIT,13,MIL,2012,7,1
PIT201308290,MIL,10,PIT,2012,4,0
PIT201308290,PIT,6,MIL,2012,0,4
PIT201308300,SLN,4,PIT,2012,0,5
PIT201308300,PIT,9,SLN,2012,5,0
PIT201308310,SLN,6,PIT,2012,1,7
PIT201308310,PIT,13,SLN,2012,7,1
PIT201309010,SLN,12,PIT,2012,7,1
PIT201309010,PIT,6,SLN,2012,2,7
PIT201309120,CHN,4,PIT,2012,1,3
PIT201309120,PIT,6,CHN,2012,3,1
PIT201309130,CHN,9,PIT,2012,5,4
PIT201309130,PIT,9,CHN,2012,4,5
PIT201309140,CHN,5,PIT,2012,1,2
PIT201309140,PIT,5,CHN,2012,2,1
PIT201309150,CHN,3,PIT,2012,2,3
PIT201309150,PIT,7,CHN,2012,3,2
PIT201309160,SDN,8,PIT,2012,2,0
PIT201309160,PIT,1,SDN,2012,0,2
PIT201309170,SDN,14,PIT,2012,5,2
PIT201309170,PIT,7,SDN,2012,2,5
PIT201309180,SDN,6,PIT,2012,3,2
PIT201309180,PIT,3,SDN,2012,2,3
PIT201309190,SDN,5,PIT,2012,1,10
PIT201309190,PIT,14,SDN,2012,10,1
PIT201309200,CIN,9,PIT,2012,6,5
PIT201309200,PIT,10,CIN,2012,5,6
PIT201309210,CIN,5,PIT,2012,2,4
PIT201309210,PIT,5,CIN,2012,4,2
PIT201309220,CIN,16,PIT,2012,11,3
PIT201309220,PIT,5,CIN,2012,3,11
SDN201304090,LAN,10,SDN,2012,3,9
SDN201304090,SDN,11,LAN,2012,9,3
SDN201304100,LAN,13,SDN,2012,4,1
SDN201304100,SDN,11,LAN,2012,3,4
SDN201304110,LAN,11,SDN,2012,3,2
SDN201304110,SDN,8,LAN,2012,2,3
SDN201304120,COL,9,SDN,2012,7,5
SDN201304120,SDN,9,COL,2012,5,7
SDN201304130,COL,14,SDN,2012,9,5
SDN201304130,SDN,10,COL,2012,5,9
SDN201304140,COL,3,SDN,2012,2,0
SDN201304140,SDN,2,COL,2012,1,2
SDN201304220,MIL,5,SDN,2012,7,1
SDN201304220,SDN,8,MIL,2012,1,7
SDN201304230,MIL,11,SDN,2012,6,3
SDN201304230,SDN,8,MIL,2012,3,6
SDN201304240,MIL,7,SDN,2012,1,2
SDN201304240,SDN,5,MIL,2012,2,0
SDN201304260,SFN,7,SDN,2012,1,2
SDN201304260,SDN,6,SFN,2012,2,1
SDN201304270,SFN,11,SDN,2012,7,7
SDN201304270,SDN,14,SFN,2012,7,7
SDN201304280,SFN,10,SDN,2012,4,6
SDN201304280,SDN,9,SFN,2012,6,4
SDN201305030,ARI,7,SDN,2012,6,7
SDN201305030,SDN,14,ARI,2012,7,3
SDN201305040,ARI,10,SDN,2012,8,1
SDN201305040,SDN,6,ARI,2012,1,8
SDN201305050,ARI,4,SDN,2012,1,5
SDN201305050,SDN,5,ARI,2012,5,1
SDN201305060,MIA,5,SDN,2012,0,5
SDN201305060,SDN,5,MIA,2012,5,0
SDN201305070,MIA,7,SDN,2012,1,5
SDN201305070,SDN,10,MIA,2012,5,1
SDN201305080,MIA,5,SDN,2012,0,1
SDN201305080,SDN,4,MIA,2012,1,0
SDN201305160,WAS,7,SDN,2012,6,2
SDN201305160,SDN,4,WAS,2012,2,6
SDN201305170,WAS,7,SDN,2012,6,5
SDN201305170,SDN,12,WAS,2012,5,6
SDN201305180,WAS,4,SDN,2012,1,2
SDN201305180,SDN,7,WAS,2012,2,1
SDN201305190,WAS,10,SDN,2012,4,13
SDN201305190,SDN,15,WAS,2012,13,4
SDN201305200,SLN,4,SDN,2012,2,4
SDN201305200,SDN,7,SLN,2012,4,2
SDN201305210,SLN,13,SDN,2012,10,1
SDN201305210,SDN,8,SLN,2012,2,10
SDN201305220,SLN,14,SDN,2012,5,1
SDN201305220,SDN,9,SLN,2012,3,5
SDN201305290,SEA,4,SDN,2012,2,2
SDN201305290,SDN,10,SEA,2012,2,2
SDN201305300,SEA,9,SDN,2012,7,1
SDN201305300,SDN,4,SEA,2012,1,7
SDN201305310,TOR,12,SDN,2012,3,3
SDN201305310,SDN,9,TOR,2012,3,3
SDN201306010,TOR,11,SDN,2012,3,4
SDN201306010,SDN,12,TOR,2012,4,2
SDN201306020,TOR,15,SDN,2012,7,4
SDN201306020,SDN,7,TOR,2012,4,7
SDN201306100,ATL,9,SDN,2012,6,7
SDN201306100,SDN,8,ATL,2012,7,2
SDN201306110,ATL,6,SDN,2012,2,3
SDN201306110,SDN,5,ATL,2012,3,2
SDN201306120,ATL,10,SDN,2012,3,5
SDN201306120,SDN,7,ATL,2012,5,2
SDN201306140,ARI,2,SDN,2012,1,2
SDN201306140,SDN,5,ARI,2012,2,1
SDN201306150,ARI,7,SDN,2012,4,6
SDN201306150,SDN,7,ARI,2012,6,3
SDN201306160,ARI,8,SDN,2012,1,4
SDN201306160,SDN,6,ARI,2012,4,1
SDN201306200,LAN,11,SDN,2012,3,6
SDN201306200,SDN,9,LAN,2012,6,2
SDN201306210,LAN,8,SDN,2012,2,5
SDN201306210,SDN,8,LAN,2012,5,2
SDN201306220,LAN,7,SDN,2012,6,1
SDN201306220,SDN,5,LAN,2012,1,6
SDN201306230,LAN,8,SDN,2012,3,1
SDN201306230,SDN,7,LAN,2012,1,3
SDN201306240,PHI,11,SDN,2012,3,3
SDN201306240,SDN,10,PHI,2012,3,3
SDN201306250,PHI,7,SDN,2012,6,2
SDN201306250,SDN,9,PHI,2012,2,6
SDN201306260,PHI,10,SDN,2012,7,5
SDN201306260,SDN,9,PHI,2012,5,7
SDN201307080,COL,9,SDN,2012,4,2
SDN201307080,SDN,7,COL,2012,2,4
SDN201307090,COL,4,SDN,2012,1,2
SDN201307090,SDN,9,COL,2012,2,0
SDN201307100,COL,13,SDN,2012,5,3
SDN201307100,SDN,7,COL,2012,4,5
SDN201307110,SFN,12,SDN,2012,4,2
SDN201307110,SDN,5,SFN,2012,2,4
SDN201307120,SFN,17,SDN,2012,10,1
SDN201307120,SDN,5,SFN,2012,1,10
SDN201307130,SFN,10,SDN,2012,9,0
SDN201307130,SDN,0,SFN,2012,0,9
SDN201307140,SFN,7,SDN,2012,1,10
SDN201307140,SDN,12,SFN,2012,10,1
SDN201307290,CIN,7,SDN,2012,1,0
SDN201307290,SDN,5,CIN,2012,0,1
SDN201307300,CIN,5,SDN,2012,2,4
SDN201307300,SDN,10,CIN,2012,4,2
SDN201307310,CIN,11,SDN,2012,4,0
SDN201307310,SDN,6,CIN,2012,1,4
SDN201308020,NYA,7,SDN,2012,2,7
SDN201308020,SDN,15,NYA,2012,7,2
SDN201308030,NYA,5,SDN,2012,3,0
SDN201308030,SDN,5,NYA,2012,0,3
SDN201308040,NYA,6,SDN,2012,3,6
SDN201308040,SDN,9,NYA,2012,6,3
SDN201308060,BAL,10,SDN,2012,4,1
SDN201308060,SDN,7,BAL,2012,1,4
SDN201308070,BAL,13,SDN,2012,10,3
SDN201308070,SDN,7,BAL,2012,3,10
SDN201308150,NYN,7,SDN,2012,4,1
SDN201308150,SDN,7,NYN,2012,1,4
SDN201308160,NYN,12,SDN,2012,5,2
SDN201308160,SDN,9,NYN,2012,2,5
SDN201308170,NYN,7,SDN,2012,2,8
SDN201308170,SDN,15,NYN,2012,8,2
SDN201308180,NYN,6,SDN,2012,3,3
SDN201308180,SDN,10,NYN,2012,3,3
SDN201308190,PIT,5,SDN,2012,3,0
SDN201308190,SDN,6,PIT,2012,1,3
SDN201308200,PIT,9,SDN,2012,8,1
SDN201308200,SDN,6,PIT,2012,1,8
SDN201308210,PIT,4,SDN,2012,1,2
SDN201308210,SDN,11,PIT,2012,2,1
SDN201308230,CHN,10,SDN,2012,6,8
SDN201308230,SDN,13,CHN,2012,8,6
SDN201308240,CHN,10,SDN,2012,3,2
SDN201308240,SDN,7,CHN,2012,2,3
SDN201308250,CHN,8,SDN,2012,2,2
SDN201308250,SDN,13,CHN,2012,2,2
SDN201309020,SFN,8,SDN,2012,1,4
SDN201309020,SDN,4,SFN,2012,4,1
SDN201309030,SFN,11,SDN,2012,2,3
SDN201309030,SDN,7,SFN,2012,3,2
SDN201309040,SFN,17,SDN,2012,13,5
SDN201309040,SDN,9,SFN,2012,5,13
SDN201309060,COL,5,SDN,2012,3,2
SDN201309060,SDN,8,COL,2012,3,3
SDN201309070,COL,6,SDN,2012,1,2
SDN201309070,SDN,6,COL,2012,2,1
SDN201309080,COL,5,SDN,2012,2,5
SDN201309080,SDN,8,COL,2012,5,2
SDN201309200,LAN,6,SDN,2012,0,2
SDN201309200,SDN,5,LAN,2012,2,0
SDN201309210,LAN,6,SDN,2012,4,0
SDN201309210,SDN,3,LAN,2012,0,4
SDN201309220,LAN,4,SDN,2012,1,0
SDN201309220,SDN,2,LAN,2012,0,1
SDN201309230,ARI,7,SDN,2012,1,4
SDN201309230,SDN,8,ARI,2012,4,1
SDN201309240,ARI,7,SDN,2012,2,1
SDN201309240,SDN,6,ARI,2012,1,2
SDN201309250,ARI,6,SDN,2012,2,12
SDN201309250,SDN,14,ARI,2012,12,2
SDN201309260,ARI,3,SDN,2012,2,2
SDN201309260,SDN,8,ARI,2012,2,2
SEA201304080,HOU,7,SEA,2012,0,3
SEA201304080,SEA,5,HOU,2012,3,0
SEA201304090,HOU,22,SEA,2012,16,5
SEA201304090,SEA,10,HOU,2012,9,16
SEA201304100,HOU,16,SEA,2012,8,3
SEA201304100,SEA,6,HOU,2012,3,8
SEA201304110,TEX,11,SEA,2012,4,3
SEA201304110,SEA,8,TEX,2012,3,4
SEA201304120,TEX,6,SEA,2012,1,3
SEA201304120,SEA,7,TEX,2012,3,1
SEA201304130,TEX,5,SEA,2012,3,1
SEA201304130,SEA,7,TEX,2012,1,3
SEA201304140,TEX,6,SEA,2012,3,4
SEA201304140,SEA,10,TEX,2012,4,3
SEA201304160,DET,12,SEA,2012,6,2
SEA201304160,SEA,4,DET,2012,2,6
SEA201304170,DET,8,SEA,2012,2,1
SEA201304170,SEA,11,DET,2012,1,2
SEA201304180,DET,5,SEA,2012,0,2
SEA201304180,SEA,9,DET,2012,2,0
SEA201304250,ANA,7,SEA,2012,0,6
SEA201304250,SEA,11,ANA,2012,6,0
SEA201304260,ANA,9,SEA,2012,6,3
SEA201304260,SEA,11,ANA,2012,3,6
SEA201304270,ANA,6,SEA,2012,2,3
SEA201304270,SEA,10,ANA,2012,3,2
SEA201304280,ANA,4,SEA,2012,1,2
SEA201304280,SEA,6,ANA,2012,2,1
SEA201304290,BAL,4,SEA,2012,2,6
SEA201304290,SEA,11,BAL,2012,6,2
SEA201304300,BAL,13,SEA,2012,7,2
SEA201304300,SEA,10,BAL,2012,2,7
SEA201305010,BAL,7,SEA,2012,3,8
SEA201305010,SEA,11,BAL,2012,8,3
SEA201305100,OAK,5,SEA,2012,3,6
SEA201305100,SEA,7,OAK,2012,6,3
SEA201305110,OAK,8,SEA,2012,4,3
SEA201305110,SEA,7,OAK,2012,3,4
SEA201305120,OAK,6,SEA,2012,1,6
SEA201305120,SEA,8,OAK,2012,6,1
SEA201305240,TEX,13,SEA,2012,9,3
SEA201305240,SEA,14,TEX,2012,5,9
SEA201305250,TEX,13,SEA,2012,5,2
SEA201305250,SEA,5,TEX,2012,2,5
SEA201305260,TEX,8,SEA,2012,3,3
SEA201305260,SEA,11,TEX,2012,3,3
SEA201305270,SDN,4,SEA,2012,0,9
SEA201305270,SEA,11,SDN,2012,9,0
SEA201305280,SDN,9,SEA,2012,6,1
SEA201305280,SEA,4,SDN,2012,1,6
SEA201306030,CHA,6,SEA,2012,2,4
SEA201306030,SEA,7,CHA,2012,4,1
SEA201306040,CHA,7,SEA,2012,4,7
SEA201306040,SEA,11,CHA,2012,7,4
SEA201306050,CHA,17,SEA,2012,7,5
SEA201306050,SEA,16,CHA,2012,5,7
SEA201306060,NYA,9,SEA,2012,6,1
SEA201306060,SEA,4,NYA,2012,1,6
SEA201306070,NYA,4,SEA,2012,1,4
SEA201306070,SEA,9,NYA,2012,4,1
SEA201306080,NYA,10,SEA,2012,3,1
SEA201306080,SEA,4,NYA,2012,1,3
SEA201306090,NYA,7,SEA,2012,2,1
SEA201306090,SEA,6,NYA,2012,1,2
SEA201306100,HOU,7,SEA,2012,2,3
SEA201306100,SEA,9,HOU,2012,3,1
SEA201306110,HOU,2,SEA,2012,0,4
SEA201306110,SEA,7,HOU,2012,4,0
SEA201306120,HOU,8,SEA,2012,6,1
SEA201306120,SEA,5,HOU,2012,1,6
SEA201306210,OAK,8,SEA,2012,6,3
SEA201306210,SEA,8,OAK,2012,3,6
SEA201306220,OAK,12,SEA,2012,5,7
SEA201306220,SEA,13,OAK,2012,7,5
SEA201306230,OAK,8,SEA,2012,3,3
SEA201306230,SEA,7,OAK,2012,3,3
SEA201306250,PIT,13,SEA,2012,9,2
SEA201306250,SEA,5,PIT,2012,4,9
SEA201306260,PIT,8,SEA,2012,4,2
SEA201306260,SEA,8,PIT,2012,2,4
SEA201306280,CHN,7,SEA,2012,4,4
SEA201306280,SEA,9,CHN,2012,4,4
SEA201306290,CHN,10,SEA,2012,5,3
SEA201306290,SEA,10,CHN,2012,3,5
SEA201306300,CHN,9,SEA,2012,7,6
SEA201306300,SEA,10,CHN,2012,6,7
SEA201307080,BOS,10,SEA,2012,4,11
SEA201307080,SEA,15,BOS,2012,11,4
SEA201307090,BOS,16,SEA,2012,11,8
SEA201307090,SEA,13,BOS,2012,8,11
SEA201307100,BOS,12,SEA,2012,11,4
SEA201307100,SEA,9,BOS,2012,4,11
SEA201307110,BOS,10,SEA,2012,8,7
SEA201307110,SEA,12,BOS,2012,7,8
SEA201307120,ANA,9,SEA,2012,3,8
SEA201307120,SEA,11,ANA,2012,8,3
SEA201307130,ANA,7,SEA,2012,0,6
SEA201307130,SEA,11,ANA,2012,6,0
SEA201307140,ANA,8,SEA,2012,3,4
SEA201307140,SEA,7,ANA,2012,4,3
SEA201307220,CLE,5,SEA,2012,1,2
SEA201307220,SEA,6,CLE,2012,2,1
SEA201307230,CLE,11,SEA,2012,3,4
SEA201307230,SEA,9,CLE,2012,4,3
SEA201307240,CLE,13,SEA,2012,10,1
SEA201307240,SEA,2,CLE,2012,1,10
SEA201307250,MIN,8,SEA,2012,2,8
SEA201307250,SEA,11,MIN,2012,8,0
SEA201307260,MIN,8,SEA,2012,3,1
SEA201307260,SEA,12,MIN,2012,2,3
SEA201307270,MIN,7,SEA,2012,4,0
SEA201307270,SEA,6,MIN,2012,0,4
SEA201307280,MIN,9,SEA,2012,4,6
SEA201307280,SEA,8,MIN,2012,6,4
SEA201308050,TOR,7,SEA,2012,3,1
SEA201308050,SEA,8,TOR,2012,1,3
SEA201308060,TOR,11,SEA,2012,7,2
SEA201308060,SEA,8,TOR,2012,2,7
SEA201308070,TOR,11,SEA,2012,7,9
SEA201308070,SEA,11,TOR,2012,9,7
SEA201308090,MIL,11,SEA,2012,10,5
SEA201308090,SEA,7,MIL,2012,5,10
SEA201308100,MIL,16,SEA,2012,10,0
SEA201308100,SEA,4,MIL,2012,0,10
SEA201308110,MIL,5,SEA,2012,0,2
SEA201308110,SEA,4,MIL,2012,2,0
SEA201308230,ANA,4,SEA,2012,2,0
SEA201308230,SEA,5,ANA,2012,0,2
SEA201308240,ANA,11,SEA,2012,5,1
SEA201308240,SEA,9,ANA,2012,1,5
SEA201308250,ANA,14,SEA,2012,7,1
SEA201308250,SEA,5,ANA,2012,1,7
SEA201308260,TEX,11,SEA,2012,8,3
SEA201308260,SEA,5,TEX,2012,3,8
SEA201308270,TEX,10,SEA,2012,4,3
SEA201308270,SEA,9,TEX,2012,3,4
